ReportingDate,State,COUNTY,City,FACILITY NAME,TYPE,CTP Facility Categorization,State/Fed Regulated,State Facility ID,CMS Facility ID,Date outbreak opened,Date outreak closed,Outbreak Status,Resident Census,TOTAL RESIDENT CASES,TOTAL Resident Probable Positives,TOTAL RESIDENT DEATHS,TOTAL Resident Probable Deaths,TOTAL STAFF CASES,TOTAL Staff Probable Positives,TOTAL STAFF DEATHS,TOTAL Staff Probable Deaths,TOTAL Resident/Staff Positives,TOTAL Resident/Staff Probable Positives,TOTAL Resident/Staff Deaths,TOTAL Resident/Staff Probable Deaths,NEW RESIDENT CASES,NEW Resident Probable Positives,NEW RESIDENT DEATHS,NEW Resident Probable Deaths,NEW STAFF CASES,NEW Staff Probable Positives,NEW STAFF DEATHS,NEW Staff Probable Deaths,NEW Resident/Staff Positives,NEW Resident/Staff Probable Positives,NEW Resident/Staff Deaths,NEW Resident/Staff Probable Deaths,Residents Tested,Staff Tested,Personal Protective Equipment,COMPLIANCE
20201228,MI,GENESEE,,The Riverglens,AFC,Other,,,,,,,,0.0,,0.0,,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,NOT IN COMPLIANCE
20201228,MI,GENESEE,,Van Gogh House Inn,AFC,Other,,,,,,,,0.0,,0.0,,3.0,,0.0,,,,,,0.0,,0.0,,0.0,,0.0,,,,,,,,, 
20201228,MI,GENESEE,,Vicinia Gardens Assisted Living of Fenton LLC,AFC,Other,,,,,,,,0.0,,0.0,,0.0,,0.0,,,,,,0.0,,0.0,,0.0,,0.0,,,,,,,,, 
20201228,MI,GENESEE,,Vicinia Gardens Memory of Fenton,AFC,Other,,,,,,,,0.0,,0.0,,0.0,,0.0,,,,,,0.0,,0.0,,0.0,,0.0,,,,,,,,, 
20201228,MI,GENESEE,,Vicinia Gardens Transition,HFA,Other,,,,,,,,0.0,,0.0,,1.0,,0.0,,,,,,0.0,,0.0,,0.0,,0.0,,,,,,,,, 
20201228,MI,GENESEE,,Wellbridge of Fenton,SNF,Nursing Home,,,,,,,,29.0,,7.0,,25.0,,0.0,,,,,,0.0,,0.0,,0.0,,0.0,,,,,,,,, 
20201228,MI,GENESEE,,Wellbridge of Grand Blanc,SNF,Nursing Home,,,,,,,,24.0,,9.0,,15.0,,0.0,,,,,,0.0,,3.0,,0.0,,0.0,,,,,,,,, 
20201228,MI,GENESEE,,Willowbrook Manor,SNF,Nursing Home,,,,,,,,81.0,,25.0,,50.0,,0.0,,,,,,0.0,,1.0,,4.0,,0.0,,,,,,,,, 
20201228,MI,GLADWIN,,Gladwin Nursing & Rehab. Community,SNF,Nursing Home,,,,,,,,34.0,,6.0,,27.0,,0.0,,,,,,2.0,,3.0,,7.0,,0.0,,,,,,,,, 
20201228,MI,GLADWIN,,Gladwin Pines Nursing Home,SNF,Nursing Home,,,,,,,,25.0,,3.0,,16.0,,0.0,,,,,,0.0,,2.0,,0.0,,0.0,,,,,,,,, 
20201228,MI,GLADWIN,,Heavenly Homestead Adult Foster Care-South,AFC,Other,,,,,,,,0.0,,0.0,,0.0,,0.0,,,,,,0.0,,0.0,,0.0,,0.0,,,,,,,,, 
20201228,MI,GLADWIN,,The Horizon Senior Living V,AFC,Other,,,,,,,,4.0,,0.0,,2.0,,0.0,,,,,,0.0,,0.0,,0.0,,0.0,,,,,,,,, 
20201228,MI,GLADWIN,,The Horizon Senior Living VI,AFC,Other,,,,,,,,0.0,,0.0,,1.0,,0.0,,,,,,0.0,,0.0,,1.0,,0.0,,,,,,,,, 
20201228,MI,GOGEBIC,,Gogebic Medical Care Facility,SNF,Nursing Home,,,,,,,,63.0,,6.0,,43.0,,0.0,,,,,,0.0,,1.0,,2.0,,0.0,,,,,,,,, 
20201228,MI,GOGEBIC,,Keen Agers Inc Afc,AFC,Other,,,,,,,,12.0,,1.0,,8.0,,0.0,,,,,,,,,,,,,,,,,,,,,NOT IN COMPLIANCE
20201228,MI,GOGEBIC,,Westgate Living Center,HFA,Other,,,,,,,,4.0,,0.0,,2.0,,0.0,,,,,,0.0,,0.0,,0.0,,0.0,,,,,,,,, 
20201228,MI,GOGEBIC,,Westgate Nursing & Rehab Community,SNF,Nursing Home,,,,,,,,55.0,,12.0,,28.0,,0.0,,,,,,0.0,,2.0,,0.0,,0.0,,,,,,,,, 
20201228,MI,GRAND TRAVER,,Grand Traverse Pavilions,SNF,Nursing Home,,,,,,,,11.0,,0.0,,42.0,,0.0,,,,,,0.0,,0.0,,3.0,,0.0,,,,,,,,, 
20201228,MI,GRAND TRAVER,,Medilodge of Grand Traverse County,SNF,Nursing Home,,,,,,,,3.0,,0.0,,11.0,,0.0,,,,,,0.0,,0.0,,0.0,,0.0,,,,,,,,, 
20201228,MI,GRAND TRAVER,,Medilodge of Traverse City,SNF,Nursing Home,,,,,,,,3.0,,0.0,,7.0,,0.0,,,,,,0.0,,0.0,,0.0,,0.0,,,,,,,,, 
20201228,MI,GRAND TRAVER,,The Villa at Traverse Point,SNF,Nursing Home,,,,,,,,3.0,,0.0,,25.0,,0.0,,,,,,1.0,,0.0,,3.0,,0.0,,,,,,,,, 
20201228,MI,GRAND TRAVERSE,,Bay Ridge Assisted Living,HFA,Other,,,,,,,,5.0,,1.0,,3.0,,0.0,,,,,,0.0,,0.0,,0.0,,0.0,,,,,,,,, 
20201228,MI,GRAND TRAVERSE,,Boardman Lake Glens: Brigadoon,AFC,Other,,,,,,,,0.0,,0.0,,0.0,,0.0,,,,,,0.0,,0.0,,0.0,,0.0,,,,,,,,, 
20201228,MI,GRAND TRAVERSE,,Boardman Lake Glens: Inverness,AFC,Other,,,,,,,,0.0,,0.0,,0.0,,0.0,,,,,,0.0,,0.0,,0.0,,0.0,,,,,,,,, 
20201228,MI,GRAND TRAVERSE,,Cherry Hill Haven,AFC,Other,,,,,,,,8.0,,2.0,,10.0,,0.0,,,,,,0.0,,0.0,,0.0,,0.0,,,,,,,,, 
20201228,MI,GRAND TRAVERSE,,Cherry Hill Haven III,AFC,Other,,,,,,,,3.0,,2.0,,4.0,,0.0,,,,,,0.0,,0.0,,0.0,,0.0,,,,,,,,, 
20201228,MI,GRAND TRAVERSE,,Culver Meadows Adult Foster Care,AFC,Other,,,,,,,,0.0,,0.0,,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,NOT IN COMPLIANCE
20201228,MI,GRAND TRAVERSE,,Culver Meadows Senior Living,AFC,Other,,,,,,,,0.0,,0.0,,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,NOT IN COMPLIANCE
20201228,MI,GRAND TRAVERSE,,Green Acres,AFC,Other,,,,,,,,0.0,,0.0,,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,NOT IN COMPLIANCE
20201228,MI,GRAND TRAVERSE,,"Joy Givers, Inc.",AFC,Other,,,,,,,,0.0,,0.0,,0.0,,0.0,,,,,,0.0,,0.0,,0.0,,0.0,,,,,,,,, 
20201228,MI,GRAND TRAVERSE,,Meadow Hill AFC,AFC,Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NOT IN COMPLIANCE
20201228,MI,GRAND TRAVERSE,,"West Shore AFC Home, LLC",AFC,Other,,,,,,,,0.0,,0.0,,0.0,,0.0,,,,,,0.0,,0.0,,0.0,,0.0,,,,,,,,, 
20201228,MI,GRATIOT,,Arbor Grove Assisted Living,HFA,Other,,,,,,,,0.0,,0.0,,2.0,,0.0,,,,,,0.0,,0.0,,0.0,,0.0,,,,,,,,, 
20201228,MI,GRATIOT,,Ashley Care Center,SNF,Nursing Home,,,,,,,,34.0,,5.0,,17.0,,0.0,,,,,,3.0,,2.0,,3.0,,0.0,,,,,,,,, 
20201228,MI,GRATIOT,,Country Friends Assisted Living,AFC,Other,,,,,,,,3.0,,0.0,,5.0,,0.0,,,,,,3.0,,0.0,,2.0,,0.0,,,,,,,,, 
20201228,MI,GRATIOT,,Ithaca AFC,AFC,Other,,,,,,,,17.0,,0.0,,2.0,,0.0,,,,,,0.0,,0.0,,0.0,,0.0,,,,,,,,, 
20201228,MI,GRATIOT,,"Laurels of Fulton, The",SNF,Nursing Home,,,,,,,,43.0,,7.0,,29.0,,0.0,,,,,,0.0,,1.0,,0.0,,0.0,,,,,,,,, 
20201228,MI,GRATIOT,,Masonic Health Care Center,SNF,Nursing Home,,,,,,,,64.0,,19.0,,68.0,,0.0,,,,,,4.0,,5.0,,3.0,,0.0,,,,,,,,, 
20201228,MI,GRATIOT,,Michigan Masonic Home,HFA,Other,,,,,,,,7.0,,7.0,,8.0,,0.0,,,,,,1.0,,0.0,,0.0,,0.0,,,,,,,,, 
20201228,MI,GRATIOT,,Riverside Healthcare Center,SNF,Nursing Home,,,,,,,,16.0,,4.0,,9.0,,0.0,,,,,,0.0,,0.0,,0.0,,0.0,,,,,,,,, 
20201228,MI,GRATIOT,,Rosewood I,AFC,Other,,,,,,,,0.0,,0.0,,0.0,,0.0,,,,,,0.0,,0.0,,0.0,,0.0,,,,,,,,, 
20201228,MI,GRATIOT,,Schnepp Senior Care & Rehab Center,SNF,Nursing Home,,,,,,,,30.0,,1.0,,34.0,,0.0,,,,,,0.0,,0.0,,2.0,,0.0,,,,,,,,, 
20201228,MI,GRATIOT,,Wallace St Assisted Living Center,AFC,Other,,,,,,,,0.0,,0.0,,3.0,,0.0,,,,,,0.0,,0.0,,0.0,,0.0,,,,,,,,, 
20201228,MI,GRATIOT,,Warwick Living Center,SNF,Nursing Home,,,,,,,,1.0,,0.0,,8.0,,0.0,,,,,,0.0,,0.0,,0.0,,0.0,,,,,,,,, 
20201228,MI,HILLSDALE,,Country Living Of Hillsdale LLC,AFC,Other,,,,,,,,14.0,,0.0,,11.0,,0.0,,,,,,2.0,,0.0,,1.0,,0.0,,,,,,,,, 
20201228,MI,HILLSDALE,,"Country Living of Hillsdale, LLC",AFC,Other,,,,,,,,6.0,,1.0,,3.0,,0.0,,,,,,1.0,,0.0,,1.0,,0.0,,,,,,,,, 
20201228,MI,HILLSDALE,,Drews Place Of Hillsdale Inc,AFC,Other,,,,,,,,7.0,,0.0,,2.0,,0.0,,,,,,0.0,,0.0,,0.0,,0.0,,,,,,,,, 
20201228,MI,HILLSDALE,,Drews Place at Village Green,AFC,Other,,,,,,,,4.0,,0.0,,6.0,,0.0,,,,,,4.0,,0.0,,1.0,,0.0,,,,,,,,, 
20201228,MI,HILLSDALE,,Drews Place at Village Green II,AFC,Other,,,,,,,,1.0,,0.0,,0.0,,0.0,,,,,,1.0,,0.0,,0.0,,0.0,,,,,,,,, 
20201228,MI,HILLSDALE,,Hillsdale Co Medical Care Faci,SNF,Nursing Home,,,,,,,,61.0,,21.0,,75.0,,0.0,,,,,,0.0,,0.0,,2.0,,0.0,,,,,,,,, 
20201228,MI,HILLSDALE,,Hillsdale Hosp McGuire & MacRitchie LTCU,SNF,Nursing Home,,,,,,,,1.0,,7.0,,21.0,,0.0,,,,,,0.0,,0.0,,0.0,,0.0,,,,,,,,, 
20201228,MI,HILLSDALE,,Maple Ridge Farms Assisted Living,AFC,Other,,,,,,,,0.0,,0.0,,0.0,,0.0,,,,,,0.0,,0.0,,0.0,,0.0,,,,,,,,, 
20201228,MI,HILLSDALE,,The Haven,AFC,Other,,,,,,,,3.0,,0.0,,0.0,,0.0,,,,,,,,,,,,,,,,,,,,, 
20201228,MI,HOUGHTON,,Canal View-Houghton,SNF,Nursing Home,,,,,,,,25.0,,4.0,,20.0,,0.0,,,,,,1.0,,3.0,,0.0,,0.0,,,,,,,,, 
20201228,MI,HOUGHTON,,Gardenview,HFA,Other,,,,,,,,0.0,,0.0,,7.0,,0.0,,,,,,0.0,,0.0,,0.0,,0.0,,,,,,,,, 
20201228,MI,HOUGHTON,,GreenTree at Hubbell,SNF,Nursing Home,,,,,,,,0.0,,0.0,,16.0,,0.0,,,,,,0.0,,0.0,,1.0,,0.0,,,,,,,,, 
20201228,MI,HOUGHTON,,Portagepointe,SNF,Nursing Home,,,,,,,,5.0,,0.0,,8.0,,0.0,,,,,,0.0,,0.0,,0.0,,0.0,,,,,,,,, 
20201228,MI,HOUGHTON,,The Lighthouse at Hancock,SNF,Nursing Home,,,,,,,,52.0,,7.0,,42.0,,0.0,,,,,,0.0,,1.0,,0.0,,0.0,,,,,,,,, 
20201228,MI,HURON,,Country Gardens,HFA,Other,,,,,,,,0.0,,0.0,,4.0,,0.0,,,,,,0.0,,0.0,,1.0,,0.0,,,,,,,,, 
20201228,MI,HURON,,Courtney Manor,SNF,Nursing Home,,,,,,,,69.0,,22.0,,61.0,,0.0,,,,,,0.0,,5.0,,1.0,,0.0,,,,,,,,, 
20201228,MI,HURON,,Huron County Medical Care Facility,SNF,Nursing Home,,,,,,,,6.0,,0.0,,21.0,,0.0,,,,,,0.0,,0.0,,3.0,,0.0,,,,,,,,, 
20201228,MI,HURON,,Karen's Place,AFC,Other,,,,,,,,0.0,,0.0,,0.0,,0.0,,,,,,0.0,,0.0,,0.0,,0.0,,,,,,,,, 
20201228,MI,HURON,,Lakeview Extended Care And Rehab,SNF,Nursing Home,,,,,,,,0.0,,0.0,,8.0,,0.0,,,,,,0.0,,0.0,,0.0,,0.0,,,,,,,,, 
20201228,MI,HURON,,Meadow Lane Assisted Living,HFA,Other,,,,,,,,0.0,,0.0,,1.0,,0.0,,,,,,0.0,,0.0,,0.0,,0.0,,,,,,,,, 
20201228,MI,HURON,,Medallion Village AFC,AFC,Other,,,,,,,,0.0,,0.0,,0.0,,0.0,,,,,,0.0,,0.0,,0.0,,0.0,,,,,,,,, 
20201228,MI,HURON,,Osantoski Inc,AFC,Other,,,,,,,,0.0,,0.0,,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,NOT IN COMPLIANCE
20201228,MI,HURON,,Scheurer Long Term Care Unit,SNF,Nursing Home,,,,,,,,1.0,,0.0,,9.0,,0.0,,,,,,0.0,,0.0,,3.0,,0.0,,,,,,,,, 
20201228,MI,INGHAM,,Aria Nursing and Rehab,SNF,Nursing Home,,,,,,,,8.0,,0.0,,13.0,,0.0,,,,,,1.0,,0.0,,2.0,,0.0,,,,,,,,, 
20201228,MI,INGHAM,,Bridges Crisis Unit (AFC),AFC,Other,,,,,,,,1.0,,0.0,,3.0,,0.0,,,,,,,,,,,,,,,,,,,,,NOT IN COMPLIANCE
20201228,MI,INGHAM,,Brookdale Meridian AL,HFA,Other,,,,,,,,0.0,,0.0,,2.0,,0.0,,,,,,0.0,,0.0,,1.0,,0.0,,,,,,,,, 
20201228,MI,INGHAM,,Brookdale Meridian MC,HFA,Other,,,,,,,,0.0,,0.0,,1.0,,0.0,,,,,,0.0,,0.0,,0.0,,0.0,,,,,,,,, 
20201228,MI,INGHAM,,Burcham Hills Center for Health & Rehab,SNF,Nursing Home,,,,,,,,64.0,,11.0,,94.0,,0.0,,,,,,4.0,,0.0,,6.0,,0.0,,,,,,,,, 
20201228,MI,INGHAM,,Burcham Hills Retirement Center II,HFA,Other,,,,,,,,30.0,,7.0,,17.0,,1.0,,,,,,1.0,,0.0,,0.0,,0.0,,,,,,,,, 
20201228,MI,INGHAM,,Cedarwood Residential Services,AFC,Other,,,,,,,,0.0,,0.0,,2.0,,0.0,,,,,,0.0,,0.0,,0.0,,0.0,,,,,,,,, 
20201228,MI,INGHAM,,Crafts Care Homes,AFC,Other,,,,,,,,0.0,,0.0,,0.0,,0.0,,,,,,0.0,,0.0,,0.0,,0.0,,,,,,,,, 
20201228,MI,INGHAM,,Divine Life Assisted Living Center 2 LLC,AFC,Other,,,,,,,,0.0,,0.0,,0.0,,0.0,,,,,,0.0,,0.0,,0.0,,0.0,,,,,,,,, 
20201228,MI,INGHAM,,Divine Life Assisted Living Center 3 LLC,AFC,Other,,,,,,,,0.0,,0.0,,0.0,,0.0,,,,,,0.0,,0.0,,0.0,,0.0,,,,,,,,, 
20201228,MI,INGHAM,,"Divine Nest Assisted Living, LLC",AFC,Other,,,,,,,,12.0,,6.0,,9.0,,0.0,,,,,,0.0,,0.0,,0.0,,0.0,,,,,,,,, 
20201228,MI,INGHAM,,East Oak Residents Home,AFC,Other,,,,,,,,0.0,,0.0,,0.0,,0.0,,,,,,0.0,,0.0,,0.0,,0.0,,,,,,,,, 
20201228,MI,INGHAM,,"Elder Ridge Manor II, LLC",AFC,Other,,,,,,,,0.0,,0.0,,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,NOT IN COMPLIANCE
20201228,MI,INGHAM,,Grandhaven Living Center,AFC,Other,,,,,,,,2.0,,1.0,,5.0,,0.0,,,,,,0.0,,0.0,,0.0,,0.0,,,,,,,,, 
20201228,MI,INGHAM,,Grandhaven Living Center 1,AFC,Other,,,,,,,,0.0,,0.0,,1.0,,0.0,,,,,,0.0,,0.0,,0.0,,0.0,,,,,,,,, 
20201228,MI,INGHAM,,Grandhaven Living Center 2,AFC,Other,,,,,,,,9.0,,2.0,,6.0,,0.0,,,,,,0.0,,0.0,,0.0,,0.0,,,,,,,,, 
20201228,MI,INGHAM,,Grandhaven Living Center 3,AFC,Other,,,,,,,,0.0,,0.0,,4.0,,0.0,,,,,,0.0,,0.0,,0.0,,0.0,,,,,,,,, 
20201228,MI,INGHAM,,Grandhaven Living Center 4,AFC,Other,,,,,,,,13.0,,2.0,,13.0,,0.0,,,,,,0.0,,0.0,,0.0,,0.0,,,,,,,,, 
20201228,MI,INGHAM,,Green Acres Mason,AFC,Other,,,,,,,,0.0,,0.0,,0.0,,0.0,,,,,,0.0,,0.0,,0.0,,0.0,,,,,,,,, 
20201228,MI,INGHAM,,Green Acres Retirement Living,AFC,Other,,,,,,,,0.0,,0.0,,1.0,,0.0,,,,,,0.0,,0.0,,0.0,,0.0,,,,,,,,, 
20201228,MI,INGHAM,,Haven Of Rest,AFC,Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NOT IN COMPLIANCE
20201228,MI,INGHAM,,Holt Senior Care and Rehab Center,SNF,Nursing Home,,,,,,,,0.0,,0.0,,9.0,,0.0,,,,,,0.0,,0.0,,0.0,,0.0,,,,,,,,, 
20201228,MI,INGHAM,,Homecrest Manor,AFC,Other,,,,,,,,2.0,,0.0,,3.0,,0.0,,,,,,2.0,,0.0,,2.0,,0.0,,,,,,,,, 
20201228,MI,INGHAM,,Ingham County Medical Care Facility,SNF,Nursing Home,,,,,,,,77.0,,11.0,,70.0,,0.0,,,,,,9.0,,0.0,,3.0,,0.0,,,,,,,,, 
20201228,MI,INGHAM,,Lansing Bickford Cottage,HFA,Other,,,,,,,,3.0,,0.0,,7.0,,0.0,,,,,,0.0,,0.0,,0.0,,0.0,,,,,,,,, 
20201228,MI,INGHAM,,M.A.C. House,AFC,Other,,,,,,,,0.0,,0.0,,0.0,,0.0,,,,,,0.0,,0.0,,0.0,,0.0,,,,,,,,, 
20201228,MI,INGHAM,,MediLodge of Capital Area,SNF,Nursing Home,,,,,,,,44.0,,2.0,,30.0,,0.0,,,,,,12.0,,2.0,,4.0,,0.0,,,,,,,,, 
20201228,MI,INGHAM,,MediLodge of East Lansing,SNF,Nursing Home,,,,,,,,51.0,,3.0,,42.0,,0.0,,,,,,0.0,,0.0,,1.0,,0.0,,,,,,,,, 
20201228,MI,INGHAM,,Medilodge of Campus Area,SNF,Nursing Home,,,,,,,,58.0,,14.0,,23.0,,0.0,,,,,,0.0,,1.0,,0.0,,0.0,,,,,,,,, 
20201228,MI,INGHAM,,Medilodge of Okemos,SNF,Nursing Home,,,,,,,,24.0,,1.0,,15.0,,0.0,,,,,,0.0,,0.0,,1.0,,0.0,,,,,,,,, 
20201228,MI,INGHAM,,Moore Living Connections 1,AFC,Other,,,,,,,,3.0,,0.0,,0.0,,0.0,,,,,,1.0,,0.0,,0.0,,0.0,,,,,,,,, 
20201228,MI,INGHAM,,Moore Living Connections 2,AFC,Other,,,,,,,,1.0,,0.0,,2.0,,0.0,,,,,,0.0,,0.0,,0.0,,0.0,,,,,,,,, 
20201228,MI,INGHAM,,Origami AFC,AFC,Other,,,,,,,,0.0,,0.0,,4.0,,0.0,,,,,,0.0,,0.0,,0.0,,0.0,,,,,,,,, 
20201228,MI,INGHAM,,Prestige Way #1,AFC,Other,,,,,,,,5.0,,0.0,,3.0,,0.0,,,,,,0.0,,0.0,,0.0,,0.0,,,,,,,,, 
20201228,MI,INGHAM,,Prestige Way #2,AFC,Other,,,,,,,,0.0,,0.0,,3.0,,0.0,,,,,,0.0,,0.0,,0.0,,0.0,,,,,,,,, 
20201228,MI,INGHAM,,Riverwind Adult Foster Care,AFC,Other,,,,,,,,0.0,,0.0,,0.0,,0.0,,,,,,0.0,,0.0,,0.0,,0.0,,,,,,,,, 
20201228,MI,INGHAM,,Robinwood Landing Alzheim,HFA,Other,,,,,,,,17.0,,0.0,,12.0,,0.0,,,,,,11.0,,0.0,,5.0,,0.0,,,,,,,,, 
20201228,MI,INGHAM,,Safe Haven Assisted Living Of Haslett,AFC,Other,,,,,,,,14.0,,0.0,,7.0,,0.0,,,,,,0.0,,0.0,,0.0,,0.0,,,,,,,,, 
20201228,MI,INGHAM,,The Legacy at The Willows,HFA,Other,,,,,,,,0.0,,0.0,,2.0,,0.0,,,,,,0.0,,0.0,,0.0,,0.0,,,,,,,,, 
20201228,MI,INGHAM,,The Willows at East Lansing,HFA,Other,,,,,,,,7.0,,0.0,,0.0,,0.0,,,,,,0.0,,0.0,,0.0,,0.0,,,,,,,,, 
20201228,MI,INGHAM,,The Willows at Okemos,HFA,Other,,,,,,,,0.0,,0.0,,1.0,,0.0,,,,,,0.0,,0.0,,0.0,,0.0,,,,,,,,, 
20201228,MI,INGHAM,,The Willows at Okemos,SNF,Nursing Home,,,,,,,,5.0,,0.0,,10.0,,0.0,,,,,,1.0,,0.0,,2.0,,0.0,,,,,,,,, 
20201228,MI,INGHAM,,"Walnut Ridge Country Estate, LLC",AFC,Other,,,,,,,,0.0,,0.0,,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,NOT IN COMPLIANCE
20201228,MI,IONIA,,Gibbs Adult Care Hubbardston,AFC,Other,,,,,,,,0.0,,0.0,,0.0,,0.0,,,,,,0.0,,0.0,,0.0,,0.0,,,,,,,,, 
20201228,MI,IONIA,,Green Acres of Ionia,AFC,Other,,,,,,,,0.0,,0.0,,10.0,,0.0,,,,,,0.0,,0.0,,0.0,,0.0,,,,,,,,, 
20201228,MI,IONIA,,Harrison House AFC,AFC,Other,,,,,,,,0.0,,0.0,,0.0,,0.0,,,,,,0.0,,0.0,,0.0,,0.0,,,,,,,,, 
20201228,MI,IONIA,,Mission Point of Belding,SNF,Nursing Home,,,,,,,,72.0,,18.0,,43.0,,0.0,,,,,,0.0,,1.0,,4.0,,0.0,,,,,,,,, 
20201228,MI,IONIA,,Portland Assisted Living & Memory Center,AFC,Other,,,,,,,,0.0,,0.0,,0.0,,0.0,,,,,,0.0,,0.0,,0.0,,0.0,,,,,,,,, 
20201228,MI,IONIA,,SKLD Ionia,SNF,Nursing Home,,,,,,,,21.0,,0.0,,14.0,,0.0,,,,,,17.0,,0.0,,4.0,,0.0,,,,,,,,, 
20201228,MI,IOSCO,,Hale Creek Manor,HFA,Other,,,,,,,,0.0,,0.0,,2.0,,0.0,,,,,,0.0,,0.0,,0.0,,0.0,,,,,,,,, 
20201228,MI,IOSCO,,Iosco County Medical Care Facility,SNF,Nursing Home,,,,,,,,4.0,,0.0,,10.0,,0.0,,,,,,1.0,,0.0,,0.0,,0.0,,,,,,,,, 
20201228,MI,IOSCO,,Lakeview Manor Healthcare Center,SNF,Nursing Home,,,,,,,,35.0,,18.0,,34.0,,0.0,,,,,,0.0,,7.0,,1.0,,0.0,,,,,,,,, 
20201228,MI,IOSCO,,MediLodge of Tawas City,SNF,Nursing Home,,,,,,,,38.0,,2.0,,22.0,,0.0,,,,,,14.0,,0.0,,8.0,,0.0,,,,,,,,, 
20201228,MI,IOSCO,,"Oscoda Assisted Living, LLC",AFC,Other,,,,,,,,6.0,,2.0,,4.0,,0.0,,,,,,,,,,,,,,,,,,,,,NOT IN COMPLIANCE
20201228,MI,IRON,,Iron Co Medical Care Facility,SNF,Nursing Home,,,,,,,,57.0,,18.0,,68.0,,0.0,,,,,,0.0,,0.0,,1.0,,0.0,,,,,,,,, 
20201228,MI,IRON,,Iron River Care Center,SNF,Nursing Home,,,,,,,,41.0,,5.0,,19.0,,0.0,,,,,,0.0,,0.0,,0.0,,0.0,,,,,,,,, 
20201228,MI,ISABELLA,,Country Place Senior Care Center,AFC,Other,,,,,,,,0.0,,0.0,,0.0,,0.0,,,,,,0.0,,0.0,,0.0,,0.0,,,,,,,,, 
20201228,MI,ISABELLA,,Crestwood Village Assisted,HFA,Other,,,,,,,,10.0,,0.0,,7.0,,0.0,,,,,,5.0,,0.0,,3.0,,0.0,,,,,,,,, 
20201228,MI,ISABELLA,,Green Acres Mt. Pleasant I,AFC,Other,,,,,,,,12.0,,0.0,,13.0,,0.0,,,,,,0.0,,0.0,,1.0,,0.0,,,,,,,,, 
20201228,MI,ISABELLA,,Green Acres of Mt. Pleasant III,AFC,Other,,,,,,,,10.0,,1.0,,12.0,,0.0,,,,,,0.0,,0.0,,0.0,,0.0,,,,,,,,, 
20201228,MI,ISABELLA,,Isabella Co Medical Care Facility,SNF,Nursing Home,,,,,,,,25.0,,4.0,,32.0,,0.0,,,,,,0.0,,0.0,,0.0,,0.0,,,,,,,,, 
20201228,MI,ISABELLA,,Laurels of Mt. Pleasant (The),SNF,Nursing Home,,,,,,,,1.0,,0.0,,22.0,,0.0,,,,,,0.0,,0.0,,2.0,,0.0,,,,,,,,, 
20201228,MI,ISABELLA,,Margarets Meadows,AFC,Other,,,,,,,,0.0,,0.0,,0.0,,0.0,,,,,,0.0,,0.0,,0.0,,0.0,,,,,,,,, 
20201228,MI,ISABELLA,,McVey St Home,AFC,Other,,,,,,,,0.0,,0.0,,1.0,,0.0,,,,,,0.0,,0.0,,0.0,,0.0,,,,,,,,, 
20201228,MI,ISABELLA,,Medilodge Of Mt Pleasant,SNF,Nursing Home,,,,,,,,66.0,,8.0,,28.0,,0.0,,,,,,0.0,,1.0,,1.0,,0.0,,,,,,,,, 
20201228,MI,ISABELLA,,Prestige Centre I,AFC,Other,,,,,,,,3.0,,0.0,,4.0,,0.0,,,,,,3.0,,0.0,,3.0,,0.0,,,,,,,,, 
20201228,MI,ISABELLA,,Prestige Centre II,AFC,Other,,,,,,,,1.0,,0.0,,4.0,,0.0,,,,,,1.0,,0.0,,3.0,,0.0,,,,,,,,, 
20201228,MI,ISABELLA,,Stone Lodge Supportive Senior Living,AFC,Other,,,,,,,,0.0,,0.0,,1.0,,0.0,,,,,,0.0,,0.0,,0.0,,0.0,,,,,,,,, 
20201228,MI,JACKSON,,Allegra Nursing and Rehab,SNF,Nursing Home,,,,,,,,30.0,,4.0,,19.0,,0.0,,,,,,0.0,,0.0,,1.0,,0.0,,,,,,,,, 
20201228,MI,JACKSON,,Arbor Manor Care Center,SNF,Nursing Home,,,,,,,,13.0,,1.0,,29.0,,0.0,,,,,,2.0,,0.0,,2.0,,0.0,,,,,,,,, 
20201228,MI,JACKSON,,Arbor Woods Assisted Lvg,HFA,Other,,,,,,,,0.0,,0.0,,0.0,,0.0,,,,,,0.0,,0.0,,0.0,,0.0,,,,,,,,, 
20201228,MI,JACKSON,,Brightside Assisted Living & Memory Care,HFA,Other,,,,,,,,8.0,,0.0,,10.0,,0.0,,,,,,0.0,,0.0,,0.0,,0.0,,,,,,,,, 
20201228,MI,JACKSON,,Country Living AFC,AFC,Other,,,,,,,,0.0,,0.0,,0.0,,0.0,,,,,,0.0,,0.0,,0.0,,0.0,,,,,,,,, 
