reporting_date,County,FacilityName,confirmed_cases,deaths,ReportDate,status,CFR,outbreaks
2020-11-13,DuPage,Lexington of Lombard,43,12,2020-11-13T00:00:00,Open,0.27906976744186046,1
2020-11-13,DuPage,Harvester Place Memory Care,38,13,2020-11-13T00:00:00,Open,0.34210526315789475,1
2020-11-13,DuPage,Alden Estates of Naperville,103,21,2020-11-13T00:00:00,Closed,0.20388349514563106,1
2020-11-13,DuPage,Oakbrook Care,103,24,2020-11-13T00:00:00,Closed,0.23300970873786409,1
2020-11-13,DuPage,Alden Trails,5,0,2020-11-13T00:00:00,Closed,0.0,1
2020-11-13,DuPage,Bridgeway Senior Living,69,7,2020-11-13T00:00:00,Open,0.10144927536231885,1
2020-11-13,DuPage,Westmont Manor Health and Rehab Center,47,16,2020-11-13T00:00:00,Closed,0.3404255319148936,1
2020-11-13,DuPage,Bria of Westmont,152,29,2020-11-13T00:00:00,Open,0.19078947368421054,1
2020-11-13,DuPage,Brookdale Lisle,45,9,2020-11-13T00:00:00,Closed,0.2,1
2020-11-13,DuPage,Park Place Health and Wellness Center ,2,0,2020-11-13T00:00:00,Closed,0.0,1
2020-11-13,DuPage,Artis Senior Living Elmhurst,42,20,2020-11-13T00:00:00,Closed,0.47619047619047616,1
2020-11-13,DuPage,Cedarhurst of Naperville,5,1,2020-11-13T00:00:00,Closed,0.2,1
2020-11-13,DuPage,Alden Valley Ridge,44,22,2020-11-13T00:00:00,Open,0.5,1
2020-11-13,DuPage,Wynscape Health and Rehabilitation,2,0,2020-11-13T00:00:00,Closed,0.0,1
2020-11-13,DuPage,Forestview Rehabilitation & Nursing Center,118,18,2020-11-13T00:00:00,Closed,0.15254237288135594,1
2020-11-13,DuPage,Wheaton Village,56,7,2020-11-13T00:00:00,Open,0.125,1
2020-11-13,DuPage,Manorcare Hinsdale,162,37,2020-11-13T00:00:00,Closed,0.22839506172839505,1
2020-11-13,DuPage,Providence Healthcare & Rehabilitation Center,75,18,2020-11-13T00:00:00,Closed,0.24,1
2020-11-13,DuPage,Aperion Care West Chicago,46,8,2020-11-13T00:00:00,Closed,0.17391304347826086,1
2020-11-13,DuPage,Burgess Square Healthcare & Rehab Center,35,3,2020-11-13T00:00:00,Closed,0.08571428571428572,1
2020-11-13,DuPage,Tabor Hills Healthcare,34,7,2020-11-13T00:00:00,Closed,0.20588235294117646,1
2020-11-13,DuPage,Artis Senior Living of Bartlett,29,12,2020-11-13T00:00:00,Open,0.41379310344827586,1
2020-11-13,DuPage,Lexington of Bloomingdale,72,21,2020-11-13T00:00:00,Open,0.2916666666666667,1
2020-11-13,DuPage,Brookdale Glen Ellyn,8,1,2020-11-13T00:00:00,Closed,0.125,1
2020-11-13,DuPage,Westbridge Assisted Living Wheaton,9,4,2020-11-13T00:00:00,Closed,0.4444444444444444,1
2020-11-13,DuPage,Sunrise of Bloomingdale Assisted Living,6,1,2020-11-13T00:00:00,Closed,0.16666666666666666,1
2020-11-13,DuPage,Arista Healthcare Naperville,12,1,2020-11-13T00:00:00,Closed,0.08333333333333333,1
2020-11-13,DuPage,West Chicago Terrace,9,0,2020-11-13T00:00:00,Closed,0.0,1
2020-11-13,DuPage,Abbington Rehab & Nursing Center,74,6,2020-11-13T00:00:00,Open,0.08108108108108109,1
2020-11-13,DuPage,Harbor Chase of Naperville,6,0,2020-11-13T00:00:00,Closed,0.0,1
2020-11-13,DuPage,Lacey Creek Supportive Living,2,0,2020-11-13T00:00:00,Closed,0.0,1
2020-11-13,DuPage,Aspired Living of Westmont,13,4,2020-11-13T00:00:00,Closed,0.3076923076923077,1
2020-11-13,DuPage,St. Patricks Residence Nursing & Rehabilitation,4,0,2020-11-13T00:00:00,Closed,0.0,1
2020-11-13,DuPage,Naperville Manor Health & Rehab Center,11,1,2020-11-13T00:00:00,Closed,0.09090909090909091,1
2020-11-13,DuPage,Belmont Village Senior Living Carol Stream,30,5,2020-11-13T00:00:00,Closed,0.16666666666666666,1
2020-11-13,DuPage,Sunrise of Willowbrook Assisted Living,12,1,2020-11-13T00:00:00,Open,0.08333333333333333,1
2020-11-13,DuPage,Alden of Old Town East,3,0,2020-11-13T00:00:00,Closed,0.0,1
2020-11-13,DuPage,DuPage Care Center,95,4,2020-11-13T00:00:00,Open,0.042105263157894736,1
2020-11-13,DuPage,Meadowbrook Manor Naperville,37,3,2020-11-13T00:00:00,Open,0.08108108108108109,1
2020-11-13,DuPage,Winfield Woods Healthcare Center,2,0,2020-11-13T00:00:00,Closed,0.0,1
2020-11-13,DuPage,Alden Village Bloomingdale,22,2,2020-11-13T00:00:00,Closed,0.09090909090909091,1
2020-11-13,DuPage,Terra Vista of Oakbrook Terrace,25,4,2020-11-13T00:00:00,Closed,0.16,1
2020-11-13,DuPage,Ray Graham Iona Glos,27,2,2020-11-13T00:00:00,Open,0.07407407407407407,1
2020-11-13,DuPage,Beacon Hill Lombard,46,6,2020-11-13T00:00:00,Closed,0.13043478260869565,1
2020-11-13,DuPage,West Suburban Nursing & Rehabilitation Center,118,17,2020-11-13T00:00:00,Open,0.1440677966101695,1
2020-11-13,DuPage,Lexington Square Lombard,3,0,2020-11-13T00:00:00,Closed,0.0,1
2020-11-13,DuPage,Oak Trace,9,3,2020-11-13T00:00:00,Closed,0.3333333333333333,1
2020-11-13,DuPage,The Birches Assisted Living Clarendon Hills,10,0,2020-11-13T00:00:00,Closed,0.0,1
2020-11-13,DuPage,The Radcliff Wood Dale,13,2,2020-11-13T00:00:00,Closed,0.15384615384615385,1
2020-11-13,DuPage,Oak Trace Skilled Nursing,2,0,2020-11-13T00:00:00,Closed,0.0,1
2020-11-13,DuPage,The Grove of Elmhurst,98,15,2020-11-13T00:00:00,Open,0.15306122448979592,1
2020-11-13,DuPage,Lakeview Memory Care Community,27,8,2020-11-13T00:00:00,Open,0.2962962962962963,1
2020-11-13,DuPage,Clarendale of Addison,7,1,2020-11-13T00:00:00,Closed,0.14285714285714285,1
2020-11-13,DuPage,The Auberge at Naperville,5,0,2020-11-13T00:00:00,Closed,0.0,1
2020-11-13,DuPage,Brookdale Lisle Assisted and Independent Living,8,0,2020-11-13T00:00:00,Open,0.0,1
2020-11-13,DuPage,Alden Trails,3,0,2020-11-13T00:00:00,Closed,0.0,1
2020-11-13,DuPage,Alden Springs ,2,0,2020-11-13T00:00:00,Closed,0.0,1
2020-11-13,DuPage,Alden Old Town East,4,0,2020-11-13T00:00:00,Closed,0.0,1
2020-11-13,DuPage,Wynscape Health and Rehabilitation,3,0,2020-11-13T00:00:00,Closed,0.0,1
2020-11-13,DuPage,Saratoga Grove,9,0,2020-11-13T00:00:00,Closed,0.0,1
2020-11-13,DuPage,Cedarhurst Naperville,3,0,2020-11-13T00:00:00,Closed,0.0,1
2020-11-13,DuPage,Lexington Square Elmhurst AL/IL,2,0,2020-11-13T00:00:00,Closed,0.0,1
2020-11-13,DuPage,Maple Glen Memory Care,6,0,2020-11-13T00:00:00,Open,0.0,1
2020-11-13,DuPage,St. Patricks Residence Nursing and Rehabilitation,37,2,2020-11-13T00:00:00,Open,0.05405405405405406,1
2020-11-13,DuPage,Winfield Woods Healthcare Center,10,0,2020-11-13T00:00:00,Open,0.0,1
2020-11-13,DuPage,Artis Elmhurst,2,0,2020-11-13T00:00:00,Closed,0.0,1
2020-11-13,DuPage,Tabor Hills Healthcare,2,0,2020-11-13T00:00:00,Closed,0.0,1
2020-11-13,DuPage,Atria Park of Glen Ellyn,2,0,2020-11-13T00:00:00,Closed,0.0,1
2020-11-13,DuPage,Alden Old Town West,2,0,2020-11-13T00:00:00,Closed,0.0,1
2020-11-13,DuPage,Sunrise Fountain Square Lombard,16,1,2020-11-13T00:00:00,Open,0.0625,1
2020-11-13,DuPage,The Springs of Monarch Landing Skilled Nursing,46,4,2020-11-13T00:00:00,Open,0.08695652173913043,1
2020-11-13,DuPage,Rehab Without Walls,16,0,2020-11-13T00:00:00,Open,0.0,1
2020-11-13,DuPage,Alden Village,5,0,2020-11-13T00:00:00,Closed,0.0,1
2020-11-13,DuPage,The Auberge at Naperville,46,5,2020-11-13T00:00:00,Open,0.10869565217391304,1
2020-11-13,DuPage,Alden Estates of Naperville,3,0,2020-11-13T00:00:00,Open,0.0,1
2020-11-13,DuPage,Arista Healthcare Naperville,4,0,2020-11-13T00:00:00,Closed,0.0,1
2020-11-13,DuPage,Lexington of Elmhurst,8,0,2020-11-13T00:00:00,Closed,0.0,1
2020-11-13,DuPage,Westbridge Assisted Living Wheaton,2,1,2020-11-13T00:00:00,Closed,0.5,1
2020-11-13,DuPage,Oak Trace Skilled Nursing,18,0,2020-11-13T00:00:00,Open,0.0,1
2020-11-13,DuPage,Aperion Care West Chicago,2,0,2020-11-13T00:00:00,Closed,0.0,1
2020-11-13,DuPage,Bridgeway of Bensenville,4,0,2020-11-13T00:00:00,Closed,0.0,1
2020-11-13,DuPage,Oakbrook Care Rehabilitation & Recover,33,0,2020-11-13T00:00:00,Open,0.0,1
2020-11-13,DuPage,Manorcare Hinsdale,11,0,2020-11-13T00:00:00,Open,0.0,1
2020-11-13,DuPage,West Chicago Terrace,6,0,2020-11-13T00:00:00,Open,0.0,1
2020-11-13,DuPage,Park Place Health and Wellness,6,0,2020-11-13T00:00:00,Open,0.0,1
2020-11-13,DuPage,Belmont Village Senior Living,17,0,2020-11-13T00:00:00,Open,0.0,1
2020-11-13,DuPage,Atria Park of Glen Ellyn,34,4,2020-11-13T00:00:00,Open,0.11764705882352941,1
2020-11-13,DuPage,The Pearl Naperville,7,0,2020-11-13T00:00:00,Open,0.0,1
2020-11-13,DuPage,Wynscape Health and Rehabilitation,11,0,2020-11-13T00:00:00,Open,0.0,1
2020-11-13,DuPage,Clarendale of Addison,20,3,2020-11-13T00:00:00,Open,0.15,1
2020-11-13,DuPage,Independence Spring Meadows Naperville,4,0,2020-11-13T00:00:00,Open,0.0,1
2020-11-13,DuPage,Aspired Living of Westmont,16,0,2020-11-13T00:00:00,Open,0.0,1
2020-11-13,DuPage,Tabor Hills Healthcare,19,0,2020-11-13T00:00:00,Open,0.0,1
2020-11-13,DuPage,Lexington Square Lombard,4,0,2020-11-13T00:00:00,Open,0.0,1
2020-11-13,DuPage,Franciscan Court Supportive Living,45,4,2020-11-13T00:00:00,Open,0.08888888888888889,1
2020-11-13,DuPage,Sunrise of Naperville North Assisted Living,56,4,2020-11-13T00:00:00,Open,0.07142857142857142,1
2020-11-13,DuPage,The Radcliff Wood Dale,9,0,2020-11-13T00:00:00,Open,0.0,1
2020-11-13,DuPage,Arista Healthcare Naperville,86,3,2020-11-13T00:00:00,Open,0.03488372093023256,1
2020-11-13,DuPage,Sunrise of Bloomingdale Assisted Living,3,0,2020-11-13T00:00:00,Closed,0.0,1
2020-11-13,DuPage,Harbor Chase of Naperville Assisted Living,14,0,2020-11-13T00:00:00,Open,0.0,1
2020-11-13,DuPage,Thrive of Lisle Rehabilitation Center,3,0,2020-11-13T00:00:00,Open,0.0,1
2020-11-13,DuPage,Philip J Rock Center & School ,3,0,2020-11-13T00:00:00,Open,0.0,1
2020-11-13,DuPage,Tabor Hills Supportive Living,3,0,2020-11-13T00:00:00,Open,0.0,1
2020-11-13,DuPage,Alden of Old Town East,2,0,2020-11-13T00:00:00,Open,0.0,1
2020-11-13,DuPage,Lexington of Elmhurst,4,0,2020-11-13T00:00:00,Open,0.0,1
2020-11-13,DuPage,Alden Gardens of Bloomingdale Supportive Living ,2,0,2020-11-13T00:00:00,Open,0.0,1
2020-11-13,DuPage,Saratoga Grove,7,0,2020-11-13T00:00:00,Open,0.0,1
2020-11-13,DuPage,Terra Vista of Oakbrook Terrace,49,5,2020-11-13T00:00:00,Open,0.10204081632653061,1
2020-11-13,DuPage,Providence Healthcare & Rehabilitation Center,3,0,2020-11-13T00:00:00,Open,0.0,1
2020-11-13,DuPage,Burgess Square Healthcare & Rehab Center,13,0,2020-11-13T00:00:00,Open,0.0,1
2020-11-13,DuPage,Brookdale Lisle,11,0,2020-11-13T00:00:00,Open,0.0,1
2020-11-13,DuPage,Forest View Rehabilitation & Nursing Center,5,0,2020-11-13T00:00:00,Open,0.0,1
2020-11-13,DuPage,Lexington Square Elmhurst AL/IL,20,0,2020-11-13T00:00:00,Open,0.0,1
2020-11-13,DuPage,Sunrise of Bloomingdale,9,0,2020-11-13T00:00:00,Open,0.0,1
2020-11-13,DuPage,The Birches Assisted Living Clarendon Hills,7,0,2020-11-13T00:00:00,Open,0.0,1
2020-11-13,DuPage,Brighton Gardens of Wheaton,2,0,2020-11-13T00:00:00,Open,0.0,1
2020-11-13,DuPage,Villa St. Benedict,5,0,2020-11-13T00:00:00,Open,0.0,1
2020-11-13,DuPage,Alden Village,10,0,2020-11-13T00:00:00,Open,0.0,1
2020-11-13,DuPage,Bridgeway of Bensenville IL/AL,3,0,2020-11-13T00:00:00,Open,0.0,1
2020-11-13,DuPage,Brookdale Burr Ridge,2,0,2020-11-13T00:00:00,Open,0.0,1
2020-11-13,DuPage,Chateau Center Nursing & Rehabilitation,7,0,2020-11-13T00:00:00,Open,0.0,1
2020-11-13,Edgar,Twin Lakes Rehab Center,39,6,2020-11-13T00:00:00,Open,0.15384615384615385,1
2020-11-13,Effingham,LAKELAND REHABILITATION & HEALTH CARE,12,0,2020-11-13T00:00:00,Open,0.0,1
2020-11-13,Effingham,Lutheran Care Center,5,0,2020-11-13T00:00:00,Open,0.0,1
2020-11-13,Effingham,The Glenwood,4,0,2020-11-13T00:00:00,Open,0.0,1
2020-11-13,Effingham,Lutheran care Center,8,0,2020-11-13T00:00:00,Open,0.0,1
2020-11-13,Fayette,Sarah Bush Lincoln Fayette County Hospital,2,0,2020-11-13T00:00:00,Closed,0.0,1
2020-11-13,Fayette,Aperion Care St Elmo,65,11,2020-11-13T00:00:00,Open,0.16923076923076924,1
2020-11-13,Fayette,Vandalia Rehabilitation and Health Care Center,45,5,2020-11-13T00:00:00,Open,0.1111111111111111,1
2020-11-13,Ford,Accolade Healthcare of Paxton Senior Living,2,0,2020-11-13T00:00:00,Closed,0.0,1
2020-11-13,Ford,Accolade Healthcare,5,0,2020-11-13T00:00:00,Closed,0.0,1
2020-11-13,Ford,Gibson Area Hospital Annex,4,0,2020-11-13T00:00:00,Closed,0.0,1
2020-11-13,Ford,Accolade Healthcare of Paxton on Pells,41,3,2020-11-13T00:00:00,Closed,0.07317073170731707,1
2020-11-13,Ford,Piper City Rehab,4,0,2020-11-13T00:00:00,Closed,0.0,1
2020-11-13,Ford,Piper City Rehab,67,12,2020-11-13T00:00:00,Open,0.1791044776119403,1
2020-11-13,Ford,Accolade Senior Living,16,0,2020-11-13T00:00:00,Open,0.0,1
2020-11-13,Franklin,Benton Health Care,2,0,2020-11-13T00:00:00,Closed,0.0,1
2020-11-13,Franklin,Heritage Woods of Benton,4,0,2020-11-13T00:00:00,Open,0.0,1
2020-11-13,Franklin,Westside Rehab and CAre,2,0,2020-11-13T00:00:00,Open,0.0,1
2020-11-13,Franklin,Benton Rehab and Nusing,39,4,2020-11-13T00:00:00,Open,0.10256410256410256,1
2020-11-13,Franklin,Helia Healthcare of Benton,7,0,2020-11-13T00:00:00,Open,0.0,1
2020-11-13,Fulton,Farmington County Manor,5,0,2020-11-13T00:00:00,Open,0.0,1
2020-11-13,Greene,White Hall Nursing and Rehab,117,16,2020-11-13T00:00:00,Open,0.13675213675213677,1
2020-11-13,Grundy,Parkpointe ,31,3,2020-11-13T00:00:00,Closed,0.0967741935483871,1
2020-11-13,Hancock,Montebello Healthcare Center,3,1,2020-11-13T00:00:00,Open,0.3333333333333333,1
2020-11-13,Iroquois,Ascension Presence Merkle Knipprath,51,4,2020-11-13T00:00:00,Closed,0.0784313725490196,1
2020-11-13,Iroquois,Prairieview Lutheran Homes,3,0,2020-11-13T00:00:00,Closed,0.0,1
2020-11-13,Iroquois,Gilman Health Care Center,78,14,2020-11-13T00:00:00,Closed,0.1794871794871795,1
2020-11-13,Iroquois,Arcadia Care Clifton (formerly Merkle Knipprath),5,0,2020-11-13T00:00:00,Open,0.0,1
2020-11-13,Iroquois,Watseka Rehabilitation and Healthcare ,8,0,2020-11-13T00:00:00,Open,0.0,1
2020-11-13,Iroquois,Prairieview Lutheran Home,4,0,2020-11-13T00:00:00,Open,0.0,1
2020-11-13,Jackson,Manor Court of Carbondale,31,10,2020-11-13T00:00:00,Closed,0.3225806451612903,1
2020-11-13,Jackson,Integrity Healthcare of Carbondale,41,5,2020-11-13T00:00:00,Closed,0.12195121951219512,1
2020-11-13,Jackson,Neurorestorative,40,1,2020-11-13T00:00:00,Open,0.025,1
2020-11-13,Jackson,Prairie Living at Chautauqua,8,1,2020-11-13T00:00:00,Open,0.125,1
2020-11-13,Jackson,Manor Court of Carbondale,5,0,2020-11-13T00:00:00,Open,0.0,1
2020-11-13,Jackson,Century Assisted Living,4,0,2020-11-13T00:00:00,Open,0.0,1
2020-11-13,Jackson,The Landings at Reed Station Crossing,2,0,2020-11-13T00:00:00,Open,0.0,1
2020-11-13,Jasper,Newton Care Center,50,8,2020-11-13T00:00:00,Closed,0.16,1
2020-11-13,Jasper,Villas of Hollybrook,8,0,2020-11-13T00:00:00,Open,0.0,1
2020-11-13,Jefferson,GreenTree at Mt. Vernon,73,16,2020-11-13T00:00:00,Closed,0.2191780821917808,1
2020-11-13,Jefferson,Mt. Vernon Countryside Manor,3,0,2020-11-13T00:00:00,Closed,0.0,1
2020-11-13,Jefferson,Mt. Vernon Healthcare Center,91,17,2020-11-13T00:00:00,Closed,0.18681318681318682,1
2020-11-13,Jefferson,Lavender Ridge Memory Care,13,3,2020-11-13T00:00:00,Closed,0.23076923076923078,1
2020-11-13,Jefferson,Nature Trail Health Care Center,57,9,2020-11-13T00:00:00,Open,0.15789473684210525,1
2020-11-13,Jersey,Liberty Village of Jerseyville,100,18,2020-11-13T00:00:00,Closed,0.18,1
2020-11-13,Jersey,Jerseyville Estates,3,0,2020-11-13T00:00:00,Open,0.0,1
2020-11-13,Jersey,Jerseyville Nursing and Rehab Facility,2,0,2020-11-13T00:00:00,Open,0.0,1
2020-11-13,Jo Daviess,Galena Stauss Nursing Home,2,0,2020-11-13T00:00:00,Closed,0.0,1
2020-11-13,Jo Daviess,Galena Stauss Senior Care,4,0,2020-11-13T00:00:00,Closed,0.0,1
2020-11-13,Jo Daviess,Galena Stauss Nursing Home,26,7,2020-11-13T00:00:00,Open,0.2692307692307692,1
2020-11-13,Jo Daviess,Waverly Place of Stockton,22,0,2020-11-13T00:00:00,Open,0.0,1
2020-11-13,Kane,Fox River Rehab and Healthcare,51,15,2020-11-13T00:00:00,Closed,0.29411764705882354,1
2020-11-13,Kane,Bickford of Aurora,29,7,2020-11-13T00:00:00,Closed,0.2413793103448276,1
2020-11-13,Kane,Elmwood Terrace,38,6,2020-11-13T00:00:00,Closed,0.15789473684210525,1
2020-11-13,Kane,Bria of Geneva,145,30,2020-11-13T00:00:00,Closed,0.20689655172413793,1
2020-11-13,Kane,The Grove of Fox Valley,7,0,2020-11-13T00:00:00,Closed,0.0,1
2020-11-13,Kane,Symphony of Orchard Valley,112,24,2020-11-13T00:00:00,Closed,0.21428571428571427,1
2020-11-13,Kane,Sunnymere,11,0,2020-11-13T00:00:00,Closed,0.0,1
2020-11-13,Kane,Asbury Gardens,92,19,2020-11-13T00:00:00,Closed,0.20652173913043478,1
2020-11-13,Kane,River Glen,6,0,2020-11-13T00:00:00,Closed,0.0,1
2020-11-13,Kane,Avondale Estates of Elgin,53,6,2020-11-13T00:00:00,Open,0.11320754716981132,1
2020-11-13,Kane,Alden of Waterford,41,10,2020-11-13T00:00:00,Closed,0.24390243902439024,1
2020-11-13,Kane,Citadel of Elgin,73,10,2020-11-13T00:00:00,Closed,0.136986301369863,1
2020-11-13,Kane,Tower Hill Healthcare Center,166,30,2020-11-13T00:00:00,Closed,0.18072289156626506,1
2020-11-13,Kane,Michealsen Health Center ,6,0,2020-11-13T00:00:00,Closed,0.0,1
2020-11-13,Kane,Grove of St. Charles,11,2,2020-11-13T00:00:00,Closed,0.18181818181818182,1
2020-11-13,Kane,Jennings Terrace,3,0,2020-11-13T00:00:00,Closed,0.0,1
2020-11-13,Kane,Arden Courts of Geneva,7,2,2020-11-13T00:00:00,Closed,0.2857142857142857,1
2020-11-13,Kane,GreenFields of Geneva,4,0,2020-11-13T00:00:00,Closed,0.0,1
2020-11-13,Kane,Alden Courts of Waterford,8,0,2020-11-13T00:00:00,Closed,0.0,1
2020-11-13,Kane,Fox knoll,14,2,2020-11-13T00:00:00,Closed,0.14285714285714285,1
2020-11-13,Kane,Northern Illinois Academy,13,0,2020-11-13T00:00:00,Closed,0.0,1
2020-11-13,Kane,Heritage Health Therapy and Senior Care,40,3,2020-11-13T00:00:00,Closed,0.075,1
2020-11-13,Kane,The Sheridan at Tyler Creek,5,0,2020-11-13T00:00:00,Closed,0.0,1
2020-11-13,Kane,Batavia Rehabilitation Center,12,2,2020-11-13T00:00:00,Closed,0.16666666666666666,1
2020-11-13,Kane,Eden Supportive Living,2,0,2020-11-13T00:00:00,Closed,0.0,1
2020-11-13,Kane,Riverview Rehab Center,13,0,2020-11-13T00:00:00,Closed,0.0,1
2020-11-13,Kane,Brighton Garden of St Charles,3,1,2020-11-13T00:00:00,Closed,0.3333333333333333,1
2020-11-13,Kane,MarkLund Hyde Center,3,0,2020-11-13T00:00:00,Closed,0.0,1
2020-11-13,Kane,Highland Oaks,5,0,2020-11-13T00:00:00,Closed,0.0,1
2020-11-13,Kane,White Oaks at South Elgin,5,1,2020-11-13T00:00:00,Closed,0.2,1
2020-11-13,Kane,Bright Oaks of Aurora,17,4,2020-11-13T00:00:00,Closed,0.23529411764705882,1
2020-11-13,Kane,Dunham Rehabilitation Center,6,1,2020-11-13T00:00:00,Closed,0.16666666666666666,1
2020-11-13,Kane,Aperion Care Elgin,4,0,2020-11-13T00:00:00,Closed,0.0,1
2020-11-13,Kane,White Oaks Spring Street,12,2,2020-11-13T00:00:00,Closed,0.16666666666666666,1
2020-11-13,Kane,Alden Estates Courts of Huntley ,9,0,2020-11-13T00:00:00,Closed,0.0,1
2020-11-13,Kane,South Elgin Rehab,35,1,2020-11-13T00:00:00,Closed,0.02857142857142857,1
2020-11-13,Kane,Greenfields of Geneva,9,0,2020-11-13T00:00:00,Closed,0.0,1
2020-11-13,Kane,Avantara Elgin,37,4,2020-11-13T00:00:00,Closed,0.10810810810810811,1
2020-11-13,Kane,The Grove Fox Valley,3,0,2020-11-13T00:00:00,Closed,0.0,1
2020-11-13,Kane,Symphony of Orchard Valley,14,0,2020-11-13T00:00:00,Closed,0.0,1
2020-11-13,Kane,The Grove St. Charles ,7,0,2020-11-13T00:00:00,Closed,0.0,1
2020-11-13,Kane,Alden Gardens of Waterford,3,0,2020-11-13T00:00:00,Closed,0.0,1
2020-11-13,Kane,Aperion Care,29,5,2020-11-13T00:00:00,Closed,0.1724137931034483,1
2020-11-13,Kane,Jennings Terrace,28,1,2020-11-13T00:00:00,Open,0.03571428571428571,1
2020-11-13,Kane,Fox Knoll,3,0,2020-11-13T00:00:00,Closed,0.0,1
2020-11-13,Kane,Bright Oaks,5,0,2020-11-13T00:00:00,Closed,0.0,1
2020-11-13,Kane,Heritage Woods of South Elgin ,4,2,2020-11-13T00:00:00,Closed,0.5,1
2020-11-13,Kane,Heritage Wood and White Oaks of South Elgin,24,2,2020-11-13T00:00:00,Open,0.08333333333333333,1
2020-11-13,Kane,Dunham Rehab & Healthcare,2,0,2020-11-13T00:00:00,Closed,0.0,1
2020-11-13,Kane,Brighton Gardens ,8,0,2020-11-13T00:00:00,Open,0.0,1
2020-11-13,Kane,Bickford of Aurora,2,0,2020-11-13T00:00:00,Closed,0.0,1
2020-11-13,Kane,South Elgin Rehab ,2,0,2020-11-13T00:00:00,Closed,0.0,1
2020-11-13,Kane,River View Rehab ,39,0,2020-11-13T00:00:00,Open,0.0,1
2020-11-13,Kane,Alden of Waterford ,9,0,2020-11-13T00:00:00,Open,0.0,1
2020-11-13,Kane,Association for Individual Development - Violet,8,0,2020-11-13T00:00:00,Closed,0.0,1
2020-11-13,Kane,Northern Illinois Academy ,6,0,2020-11-13T00:00:00,Open,0.0,1
2020-11-13,Kane,Avantara of Elgin,48,3,2020-11-13T00:00:00,Open,0.0625,1
2020-11-13,Kane,Greenfields of Geneva,7,0,2020-11-13T00:00:00,Open,0.0,1
2020-11-13,Kane,Heritage Woods and White Oaks of Huntley,11,0,2020-11-13T00:00:00,Open,0.0,1
2020-11-13,Kane,The Grove Fox Valley,42,1,2020-11-13T00:00:00,Open,0.023809523809523808,1
2020-11-13,Kane,Marklund Hyde Center,4,0,2020-11-13T00:00:00,Open,0.0,1
2020-11-13,Kane,Autumn Leaves of St. Charles,32,3,2020-11-13T00:00:00,Open,0.09375,1
2020-11-13,Kane,Heritage Woods of South Elgin ,15,1,2020-11-13T00:00:00,Open,0.06666666666666667,1
2020-11-13,Kane,Alden Estates-Courts of Huntley ,14,0,2020-11-13T00:00:00,Open,0.0,1
2020-11-13,Kane,Citadel of Elgin,2,0,2020-11-13T00:00:00,Open,0.0,1
2020-11-13,Kane,Asbury Gardens ,34,2,2020-11-13T00:00:00,Open,0.058823529411764705,1
2020-11-13,Kane,Eden Supportive Living,2,0,2020-11-13T00:00:00,Open,0.0,1
2020-11-13,Kane,Heritage Woods of Batavia ,49,1,2020-11-13T00:00:00,Open,0.02040816326530612,1
2020-11-13,Kane,Highland Oaks,56,4,2020-11-13T00:00:00,Open,0.07142857142857142,1
2020-11-13,Kane,Symphony Orchard Valley,11,0,2020-11-13T00:00:00,Open,0.0,1
2020-11-13,Kane,The Grove St. Charles ,5,0,2020-11-13T00:00:00,Open,0.0,1
2020-11-13,Kane,Fox Knoll,4,0,2020-11-13T00:00:00,Open,0.0,1
2020-11-13,Kane,Vistas Fox Valley,7,0,2020-11-13T00:00:00,Open,0.0,1
2020-11-13,Kane,Ekstam Assisted Living,2,0,2020-11-13T00:00:00,Open,0.0,1
2020-11-13,Kane,The Sheridan at Tyler Creek,2,0,2020-11-13T00:00:00,Open,0.0,1
2020-11-13,Kane,Tower Hill Healthcare Center,8,0,2020-11-13T00:00:00,Open,0.0,1
2020-11-13,Kane,Dunham Rehab & Healthcare,6,0,2020-11-13T00:00:00,Open,0.0,1
2020-11-13,Kane,Bickford of St. Charles,4,0,2020-11-13T00:00:00,Open,0.0,1
2020-11-13,Kane,Batavia Rehab,10,0,2020-11-13T00:00:00,Open,0.0,1
2020-11-13,Kane,Bickford of Aurora,3,1,2020-11-13T00:00:00,Open,0.3333333333333333,1
2020-11-13,Kane,Alden Gardens of Waterford,3,0,2020-11-13T00:00:00,Open,0.0,1
2020-11-13,Kankakee,Samuel H. Shapiro Developmental Center,230,1,2020-11-13T00:00:00,Closed,0.004347826086956522,1
2020-11-13,Kankakee,Riverside Senior Life at Bourbonnais,8,0,2020-11-13T00:00:00,Closed,0.0,1
2020-11-13,Kankakee,Aperion Care Bradley,2,0,2020-11-13T00:00:00,Closed,0.0,1
2020-11-13,Kankakee,Riverside Miller Rehabilitation,88,22,2020-11-13T00:00:00,Closed,0.25,1
2020-11-13,Kankakee,Bickford Senior Center of Bourbonnais,6,1,2020-11-13T00:00:00,Closed,0.16666666666666666,1
2020-11-13,Kankakee,Citadel Care Center of Kankakee,5,0,2020-11-13T00:00:00,Closed,0.0,1
2020-11-13,Kankakee,Illinois Veterans Home Manteno,73,15,2020-11-13T00:00:00,Open,0.2054794520547945,1
2020-11-13,Kankakee,Presence Our Lady of Victory - Ascension Living,4,1,2020-11-13T00:00:00,Closed,0.25,1
2020-11-13,Kankakee,Kankakee terrace,5,0,2020-11-13T00:00:00,Closed,0.0,1
