County,FacilityName,confirmed_cases,deaths,status,reporting_date,% deaths
Union,Integrity of Anna,82,13,Open,2020-09-04,0.15853658536585366
Union,Integrity of Cobden,45,7,Open,2020-09-04,0.15555555555555556
Vermilion,Gardenview Manor,4,0,Open,2020-09-04,0.0
Vermilion,Illiana Va Medical,4,0,Open,2020-09-04,0.0
Wabash,Oakview Nursing and Rehabilitation,3,0,Open,2020-09-04,0.0
Wabash,Oakview Nursing & Rehab,3,0,Open,2020-09-04,0.0
Wabash,Villas of Holly Brook,3,0,Open,2020-09-04,0.0
Warren,Courtyard Estates of Monmouth,2,0,Open,2020-09-04,0.0
Wayne,Aperion Care Fairfield,6,1,Closed,2020-09-04,0.16666666666666666
Wayne,Cisne Rehab and Health Care Center,2,0,Closed,2020-09-04,0.0
White,Carmi Manor,3,0,Open,2020-09-04,0.0
White,Wabash Christian Retirement,2,0,Open,2020-09-04,0.0
Whiteside,Citadel of Sterling ,9,0,Open,2020-09-04,0.0
Whiteside,Harbor Crest,18,4,Open,2020-09-04,0.2222222222222222
Whiteside,Kreiders ,2,0,Closed,2020-09-04,0.0
Whiteside,Parkway Center,28,5,Open,2020-09-04,0.17857142857142858
Whiteside,Regency Care of Sterling ,20,2,Open,2020-09-04,0.1
Whiteside,Resthave Care and Rehabilitation ,9,0,Open,2020-09-04,0.0
Will,Alden Courts of Shorewood,5,0,Open,2020-09-04,0.0
Will,Alden Courts of Shorewood,8,1,Closed,2020-09-04,0.125
Will,Alden Estates of Shorewood,22,3,Closed,2020-09-04,0.13636363636363635
Will,Aperion Wilmington,2,0,Open,2020-09-04,0.0
Will,Aperion Wilmington,8,0,Closed,2020-09-04,0.0
Will,Arbor Terrace,35,5,Closed,2020-09-04,0.14285714285714285
Will,Arbor Terrace of Naperville,4,0,Closed,2020-09-04,0.0
Will,"Charter Senoir Living, The Cottages",11,2,Closed,2020-09-04,0.18181818181818182
Will,Clarendale of Mokena,37,6,Open,2020-09-04,0.16216216216216217
Will,Harbor Chase of Plainfield,6,1,Closed,2020-09-04,0.16666666666666666
Will,Heritage Woods of Bolingbrook,3,0,Closed,2020-09-04,0.0
Will,Heritage Woods of Plainfield,2,0,Open,2020-09-04,0.0
Will,Joliet Terrace,3,0,Closed,2020-09-04,0.0
Will,Joliet Terrace,4,0,Closed,2020-09-04,0.0
Will,Lakeshore Rehab & Healthcare,3,0,Closed,2020-09-04,0.0
Will,Lakewood Nursing Home,2,0,Closed,2020-09-04,0.0
Will,Lakewood Nursing Home,2,0,Closed,2020-09-04,0.0
Will,Marley Oaks,6,1,Closed,2020-09-04,0.16666666666666666
Will,Meadowbrook Manor of Bolingbrook,188,41,Closed,2020-09-04,0.21808510638297873
Will,Our Lady Of Angels Retirement Home,2,0,Open,2020-09-04,0.0
Will,Parc of Joliet,5,0,Open,2020-09-04,0.0
Will,Presence Villa Franciscan,2,0,Open,2020-09-04,0.0
Will,Presence Villa Franciscan,68,16,Closed,2020-09-04,0.23529411764705882
Will,Revere Court of Bolingbrook,29,3,Open,2020-09-04,0.10344827586206896
Will,Rock Run Place,4,0,Closed,2020-09-04,0.0
Will,Salem Village NH,17,1,Open,2020-09-04,0.058823529411764705
Will,Senior Star at Weber Place,3,0,Open,2020-09-04,0.0
Will,Senior Star at Weber Place,13,4,Closed,2020-09-04,0.3076923076923077
Will,Shady Oaks,30,3,Closed,2020-09-04,0.1
Will,Smith Crossing,9,0,Open,2020-09-04,0.0
Will,Smith Crossing,10,2,Closed,2020-09-04,0.2
Will,Spring Creek Nursing Home,22,4,Open,2020-09-04,0.18181818181818182
Will,St James Manor,68,21,Open,2020-09-04,0.3088235294117647
Will,Sunny Hill Nursing Home,12,0,Open,2020-09-04,0.0
Will,Sunny Hill Nursing Home,48,16,Closed,2020-09-04,0.3333333333333333
Will,symphony of joliet,130,25,Closed,2020-09-04,0.19230769230769232
Will,Symphony of Joliet,3,0,Open,2020-09-04,0.0
Will,The PARC of Joliet,68,17,Closed,2020-09-04,0.25
Will,Timbers of Shorewood,2,0,#MULTIVALUE,2020-09-04,0.0
Will,Victorian Village,5,0,Open,2020-09-04,0.0
Will,Victorian Village,9,1,Closed,2020-09-04,0.1111111111111111
Will,Willow Falls,8,2,Closed,2020-09-04,0.25
Will,Willow Falls,13,0,Open,2020-09-04,0.0
Will,Willow House,18,0,Closed,2020-09-04,0.0
Williamson,Fifth Seasons Assisted Living ,2,0,Open,2020-09-04,0.0
Williamson,Parkway Manor,27,0,Open,2020-09-04,0.0
Williamson,Shawnee Senior Living,107,5,Open,2020-09-04,0.04672897196261682
Williamson,The Anchor of the Voyage Senior Living ,2,0,Open,2020-09-04,0.0
Williamson,Villas of Hollybrook ,2,0,Open,2020-09-04,0.0
Winnebago,Alden Debes Rehab Inc,79,20,Closed,2020-09-04,0.25316455696202533
Winnebago,Alpine Fireside Health Center,2,0,Closed,2020-09-04,0.0
Winnebago,Amberwood,72,11,Closed,2020-09-04,0.1527777777777778
Winnebago,Anam Care Facility,24,7,Closed,2020-09-04,0.2916666666666667
Winnebago,Ascension St Anne Center,88,15,Closed,2020-09-04,0.17045454545454544
Winnebago,Crimson Pointe Senior Living,47,12,Closed,2020-09-04,0.2553191489361702
Winnebago,East Bank Center,3,0,Closed,2020-09-04,0.0
Winnebago,Fairhaven Christian Retirement Center,21,0,Closed,2020-09-04,0.0
Winnebago,Forest City Rehab and Nursing,83,9,Closed,2020-09-04,0.10843373493975904
Winnebago,Mosaic - Appletree Group Home,3,0,Closed,2020-09-04,0.0
Winnebago,PA Peterson at theCitadel,16,7,Closed,2020-09-04,0.4375
Winnebago,Peterson Meadows,4,1,Closed,2020-09-04,0.25
Winnebago,River Bluff Nursing Home,82,11,Open,2020-09-04,0.13414634146341464
Winnebago,Rock River Health Care,21,1,Open,2020-09-04,0.047619047619047616
Winnebago,Stepping Stone of Rockford ,25,1,Open,2020-09-04,0.04
Winnebago,Van Matre Encompas Health,31,4,Closed,2020-09-04,0.12903225806451613
Woodford,Snyder Village Assisted Living ,2,0,Open,2020-09-04,0.0
