reporting_date,County,FacilityName,confirmed_cases,deaths,ReportDate,status,CFR,outbreaks
2020-11-27,Cook,Grove of Skokie 2.0,6,0,2020-11-27T00:00:00,Open,0.0,1
2020-11-27,Cook,Waterford Estates Senior Living,6,0,2020-11-27T00:00:00,Open,0.0,1
2020-11-27,Cook,Envision,8,0,2020-11-27T00:00:00,Open,0.0,1
2020-11-27,Cook,Arden Courts Of Northbrook,8,0,2020-11-27T00:00:00,Open,0.0,1
2020-11-27,Cook,Heartis Village Orland Park,3,0,2020-11-27T00:00:00,Open,0.0,1
2020-11-27,Cook,Aperion Care Chicago Heights,11,0,2020-11-27T00:00:00,Open,0.0,1
2020-11-27,Cook,Greek American Rehab & Care,7,0,2020-11-27T00:00:00,Open,0.0,1
2020-11-27,Crawford,Heritage Health,2,0,2020-11-27T00:00:00,Open,0.0,1
2020-11-27,Crawford,Ridgeview Care Center,48,1,2020-11-27T00:00:00,Open,0.020833333333333332,1
2020-11-27,Cumberland,Heartland Senior Living,49,4,2020-11-27T00:00:00,Open,0.08163265306122448,1
2020-11-27,Cumberland,Cumberland Rehab and HCC,7,0,2020-11-27T00:00:00,Open,0.0,1
2020-11-27,DeKalb,DeKalb County Rehab and Nursing,3,0,2020-11-27T00:00:00,Closed,0.0,1
2020-11-27,DeKalb,Pine Acres,82,12,2020-11-27T00:00:00,Closed,0.14634146341463414,1
2020-11-27,DeKalb,Bethany Rehabilitation and Health Care Center,2,0,2020-11-27T00:00:00,Closed,0.0,1
2020-11-27,DeKalb,Willow Crest Nursing Pavilion,68,15,2020-11-27T00:00:00,Closed,0.22058823529411764,1
2020-11-27,DeKalb,DeKalb County Rehab and Nursing,24,0,2020-11-27T00:00:00,Open,0.0,1
2020-11-27,DeKalb,Oakcrest DeKalb Area Retirement Center,45,1,2020-11-27T00:00:00,Open,0.022222222222222223,1
2020-11-27,DeKalb,Prairie Crossing Living and Rehab,7,0,2020-11-27T00:00:00,Open,0.0,1
2020-11-27,DeKalb,Opportunity House,15,0,2020-11-27T00:00:00,Closed,0.0,1
2020-11-27,DeKalb,Bethany Rehab and Health Care Center #2,24,0,2020-11-27T00:00:00,Open,0.0,1
2020-11-27,DeKalb,Heritage Woods of DeKalb,6,0,2020-11-27T00:00:00,Open,0.0,1
2020-11-27,DeKalb,Lincolnshire Place,15,0,2020-11-27T00:00:00,Open,0.0,1
2020-11-27,DeKalb,Sandwich Rehab and Health Care Center,2,0,2020-11-27T00:00:00,Open,0.0,1
2020-11-27,DeKalb,Opportunity House #2,5,0,2020-11-27T00:00:00,Open,0.0,1
2020-11-27,De Witt,Liberty Village,82,12,2020-11-27T00:00:00,Open,0.14634146341463414,1
2020-11-27,Douglas,Arcola Health Care,2,0,2020-11-27T00:00:00,Open,0.0,1
2020-11-27,Douglas,Tuscola Health Care Center,10,2,2020-11-27T00:00:00,Open,0.2,1
2020-11-27,DuPage,Chateau Center Nursing & Rehabilitation,57,14,2020-11-27T00:00:00,Closed,0.24561403508771928,1
2020-11-27,DuPage,Brookdale Burr Ridge,21,5,2020-11-27T00:00:00,Closed,0.23809523809523808,1
2020-11-27,DuPage,Windsor Park Manor,109,21,2020-11-27T00:00:00,Open,0.1926605504587156,1
2020-11-27,DuPage,Lexington of Elmhurst,20,13,2020-11-27T00:00:00,Closed,0.65,1
2020-11-27,DuPage,Lexington of Lombard,43,12,2020-11-27T00:00:00,Open,0.27906976744186046,1
2020-11-27,DuPage,Harvester Place Memory Care,38,13,2020-11-27T00:00:00,Open,0.34210526315789475,1
2020-11-27,DuPage,Alden Estates of Naperville,103,21,2020-11-27T00:00:00,Closed,0.20388349514563106,1
2020-11-27,DuPage,Oakbrook Care,103,24,2020-11-27T00:00:00,Closed,0.23300970873786409,1
2020-11-27,DuPage,Alden Trails,5,0,2020-11-27T00:00:00,Closed,0.0,1
2020-11-27,DuPage,Bridgeway Senior Living,70,8,2020-11-27T00:00:00,Closed,0.11428571428571428,1
2020-11-27,DuPage,Westmont Manor Health and Rehab Center,47,16,2020-11-27T00:00:00,Closed,0.3404255319148936,1
2020-11-27,DuPage,Bria of Westmont,152,29,2020-11-27T00:00:00,Open,0.19078947368421054,1
2020-11-27,DuPage,Brookdale Lisle,45,9,2020-11-27T00:00:00,Closed,0.2,1
2020-11-27,DuPage,Park Place Health and Wellness Center ,2,0,2020-11-27T00:00:00,Closed,0.0,1
2020-11-27,DuPage,Artis Senior Living Elmhurst,42,20,2020-11-27T00:00:00,Closed,0.47619047619047616,1
2020-11-27,DuPage,Cedarhurst of Naperville,5,1,2020-11-27T00:00:00,Closed,0.2,1
2020-11-27,DuPage,Alden Valley Ridge,45,21,2020-11-27T00:00:00,Closed,0.4666666666666667,1
2020-11-27,DuPage,Wynscape Health and Rehabilitation,2,0,2020-11-27T00:00:00,Closed,0.0,1
2020-11-27,DuPage,Forestview Rehabilitation & Nursing Center,118,18,2020-11-27T00:00:00,Closed,0.15254237288135594,1
2020-11-27,DuPage,Wheaton Village,56,7,2020-11-27T00:00:00,Open,0.125,1
2020-11-27,DuPage,Manorcare Hinsdale,162,37,2020-11-27T00:00:00,Closed,0.22839506172839505,1
2020-11-27,DuPage,Providence Healthcare & Rehabilitation Center,75,18,2020-11-27T00:00:00,Closed,0.24,1
2020-11-27,DuPage,Aperion Care West Chicago,46,8,2020-11-27T00:00:00,Closed,0.17391304347826086,1
2020-11-27,DuPage,Burgess Square Healthcare & Rehab Center,35,3,2020-11-27T00:00:00,Closed,0.08571428571428572,1
2020-11-27,DuPage,Tabor Hills Healthcare,34,7,2020-11-27T00:00:00,Closed,0.20588235294117646,1
2020-11-27,DuPage,Artis Senior Living of Bartlett,29,12,2020-11-27T00:00:00,Open,0.41379310344827586,1
2020-11-27,DuPage,Lexington of Bloomingdale,72,21,2020-11-27T00:00:00,Open,0.2916666666666667,1
2020-11-27,DuPage,Brookdale Glen Ellyn,8,1,2020-11-27T00:00:00,Closed,0.125,1
2020-11-27,DuPage,Westbridge Assisted Living Wheaton,9,4,2020-11-27T00:00:00,Closed,0.4444444444444444,1
2020-11-27,DuPage,Sunrise of Bloomingdale Assisted Living,6,1,2020-11-27T00:00:00,Closed,0.16666666666666666,1
2020-11-27,DuPage,Arista Healthcare Naperville,12,1,2020-11-27T00:00:00,Closed,0.08333333333333333,1
2020-11-27,DuPage,West Chicago Terrace,9,0,2020-11-27T00:00:00,Closed,0.0,1
2020-11-27,DuPage,Abbington Rehab & Nursing Center,74,6,2020-11-27T00:00:00,Open,0.08108108108108109,1
2020-11-27,DuPage,Harbor Chase of Naperville,6,0,2020-11-27T00:00:00,Closed,0.0,1
2020-11-27,DuPage,Lacey Creek Supportive Living,2,0,2020-11-27T00:00:00,Closed,0.0,1
2020-11-27,DuPage,Aspired Living of Westmont,13,4,2020-11-27T00:00:00,Closed,0.3076923076923077,1
2020-11-27,DuPage,St. Patricks Residence Nursing & Rehabilitation,4,0,2020-11-27T00:00:00,Closed,0.0,1
2020-11-27,DuPage,Naperville Manor Health & Rehab Center,11,1,2020-11-27T00:00:00,Closed,0.09090909090909091,1
2020-11-27,DuPage,Belmont Village Senior Living Carol Stream,30,5,2020-11-27T00:00:00,Closed,0.16666666666666666,1
2020-11-27,DuPage,Sunrise of Willowbrook Assisted Living,12,1,2020-11-27T00:00:00,Open,0.08333333333333333,1
2020-11-27,DuPage,Alden of Old Town East,3,0,2020-11-27T00:00:00,Closed,0.0,1
2020-11-27,DuPage,DuPage Care Center,107,5,2020-11-27T00:00:00,Open,0.04672897196261682,1
2020-11-27,DuPage,Meadowbrook Manor Naperville,44,4,2020-11-27T00:00:00,Closed,0.09090909090909091,1
2020-11-27,DuPage,Winfield Woods Healthcare Center,2,0,2020-11-27T00:00:00,Closed,0.0,1
2020-11-27,DuPage,Alden Village Bloomingdale,22,2,2020-11-27T00:00:00,Closed,0.09090909090909091,1
2020-11-27,DuPage,Terra Vista of Oakbrook Terrace,25,4,2020-11-27T00:00:00,Closed,0.16,1
2020-11-27,DuPage,Ray Graham Iona Glos,27,2,2020-11-27T00:00:00,Open,0.07407407407407407,1
2020-11-27,DuPage,Beacon Hill Lombard,46,6,2020-11-27T00:00:00,Closed,0.13043478260869565,1
2020-11-27,DuPage,West Suburban Nursing & Rehabilitation Center,118,17,2020-11-27T00:00:00,Open,0.1440677966101695,1
2020-11-27,DuPage,Lexington Square Lombard,3,0,2020-11-27T00:00:00,Closed,0.0,1
2020-11-27,DuPage,Oak Trace,9,3,2020-11-27T00:00:00,Closed,0.3333333333333333,1
2020-11-27,DuPage,The Birches Assisted Living Clarendon Hills,10,0,2020-11-27T00:00:00,Closed,0.0,1
2020-11-27,DuPage,The Radcliff Wood Dale,13,2,2020-11-27T00:00:00,Closed,0.15384615384615385,1
2020-11-27,DuPage,Oak Trace Skilled Nursing,2,0,2020-11-27T00:00:00,Closed,0.0,1
2020-11-27,DuPage,The Grove of Elmhurst,98,15,2020-11-27T00:00:00,Open,0.15306122448979592,1
2020-11-27,DuPage,Lakeview Memory Care Community,27,8,2020-11-27T00:00:00,Open,0.2962962962962963,1
2020-11-27,DuPage,Clarendale of Addison,7,1,2020-11-27T00:00:00,Closed,0.14285714285714285,1
2020-11-27,DuPage,The Auberge at Naperville,5,0,2020-11-27T00:00:00,Closed,0.0,1
2020-11-27,DuPage,Brookdale Lisle Assisted and Independent Living,8,0,2020-11-27T00:00:00,Open,0.0,1
2020-11-27,DuPage,Alden Trails,3,0,2020-11-27T00:00:00,Closed,0.0,1
2020-11-27,DuPage,Alden Springs ,2,0,2020-11-27T00:00:00,Closed,0.0,1
2020-11-27,DuPage,Alden Old Town East,4,0,2020-11-27T00:00:00,Closed,0.0,1
2020-11-27,DuPage,Wynscape Health and Rehabilitation,3,0,2020-11-27T00:00:00,Closed,0.0,1
2020-11-27,DuPage,Saratoga Grove,9,0,2020-11-27T00:00:00,Closed,0.0,1
2020-11-27,DuPage,Cedarhurst Naperville,3,0,2020-11-27T00:00:00,Closed,0.0,1
2020-11-27,DuPage,Lexington Square Elmhurst AL/IL,2,0,2020-11-27T00:00:00,Closed,0.0,1
2020-11-27,DuPage,Maple Glen Memory Care,6,0,2020-11-27T00:00:00,Open,0.0,1
2020-11-27,DuPage,St. Patricks Residence Nursing and Rehabilitation,50,3,2020-11-27T00:00:00,Open,0.06,1
2020-11-27,DuPage,Winfield Woods Healthcare Center,10,0,2020-11-27T00:00:00,Open,0.0,1
2020-11-27,DuPage,Artis Elmhurst,2,0,2020-11-27T00:00:00,Closed,0.0,1
2020-11-27,DuPage,Tabor Hills Healthcare,2,0,2020-11-27T00:00:00,Closed,0.0,1
2020-11-27,DuPage,Atria Park of Glen Ellyn,2,0,2020-11-27T00:00:00,Closed,0.0,1
2020-11-27,DuPage,Alden Old Town West,2,0,2020-11-27T00:00:00,Closed,0.0,1
2020-11-27,DuPage,Sunrise Fountain Square Lombard,16,1,2020-11-27T00:00:00,Open,0.0625,1
2020-11-27,DuPage,The Springs of Monarch Landing Skilled Nursing,46,4,2020-11-27T00:00:00,Open,0.08695652173913043,1
2020-11-27,DuPage,Rehab Without Walls,16,0,2020-11-27T00:00:00,Open,0.0,1
2020-11-27,DuPage,Alden Village,5,0,2020-11-27T00:00:00,Closed,0.0,1
2020-11-27,DuPage,The Auberge at Naperville,46,5,2020-11-27T00:00:00,Open,0.10869565217391304,1
2020-11-27,DuPage,Alden Estates of Naperville,4,1,2020-11-27T00:00:00,Closed,0.25,1
2020-11-27,DuPage,Arista Healthcare Naperville,4,0,2020-11-27T00:00:00,Closed,0.0,1
2020-11-27,DuPage,Lexington of Elmhurst,8,0,2020-11-27T00:00:00,Closed,0.0,1
2020-11-27,DuPage,Westbridge Assisted Living Wheaton,2,1,2020-11-27T00:00:00,Closed,0.5,1
2020-11-27,DuPage,Oak Trace Skilled Nursing,22,0,2020-11-27T00:00:00,Open,0.0,1
2020-11-27,DuPage,Aperion Care West Chicago,2,0,2020-11-27T00:00:00,Closed,0.0,1
2020-11-27,DuPage,Bridgeway of Bensenville,4,0,2020-11-27T00:00:00,Closed,0.0,1
2020-11-27,DuPage,Oakbrook Care Rehabilitation & Recover,46,3,2020-11-27T00:00:00,Open,0.06521739130434782,1
2020-11-27,DuPage,Manorcare Hinsdale,28,0,2020-11-27T00:00:00,Open,0.0,1
2020-11-27,DuPage,West Chicago Terrace,10,0,2020-11-27T00:00:00,Open,0.0,1
2020-11-27,DuPage,Park Place Health and Wellness,6,0,2020-11-27T00:00:00,Open,0.0,1
2020-11-27,DuPage,Belmont Village Senior Living,27,1,2020-11-27T00:00:00,Open,0.037037037037037035,1
2020-11-27,DuPage,Atria Park of Glen Ellyn,40,4,2020-11-27T00:00:00,Open,0.1,1
2020-11-27,DuPage,The Pearl Naperville,7,0,2020-11-27T00:00:00,Open,0.0,1
2020-11-27,DuPage,Wynscape Health and Rehabilitation,13,0,2020-11-27T00:00:00,Open,0.0,1
2020-11-27,DuPage,Clarendale of Addison,21,3,2020-11-27T00:00:00,Open,0.14285714285714285,1
2020-11-27,DuPage,Independence Spring Meadows Naperville,4,0,2020-11-27T00:00:00,Open,0.0,1
2020-11-27,DuPage,Aspired Living of Westmont,18,0,2020-11-27T00:00:00,Open,0.0,1
2020-11-27,DuPage,Tabor Hills Healthcare,19,1,2020-11-27T00:00:00,Open,0.05263157894736842,1
2020-11-27,DuPage,Lexington Square Lombard,5,0,2020-11-27T00:00:00,Open,0.0,1
2020-11-27,DuPage,Franciscan Court Supportive Living,45,4,2020-11-27T00:00:00,Open,0.08888888888888889,1
2020-11-27,DuPage,Sunrise of Naperville North Assisted Living,58,6,2020-11-27T00:00:00,Open,0.10344827586206896,1
2020-11-27,DuPage,The Radcliff Wood Dale,11,0,2020-11-27T00:00:00,Open,0.0,1
2020-11-27,DuPage,Arista Healthcare Naperville,86,3,2020-11-27T00:00:00,Open,0.03488372093023256,1
2020-11-27,DuPage,Sunrise of Bloomingdale Assisted Living,3,0,2020-11-27T00:00:00,Closed,0.0,1
2020-11-27,DuPage,Harbor Chase of Naperville Assisted Living,15,0,2020-11-27T00:00:00,Open,0.0,1
2020-11-27,DuPage,Thrive of Lisle Rehabilitation Center,3,0,2020-11-27T00:00:00,Open,0.0,1
2020-11-27,DuPage,Philip J Rock Center & School ,3,0,2020-11-27T00:00:00,Open,0.0,1
2020-11-27,DuPage,Tabor Hills Supportive Living,3,0,2020-11-27T00:00:00,Open,0.0,1
2020-11-27,DuPage,Alden of Old Town East,2,0,2020-11-27T00:00:00,Open,0.0,1
2020-11-27,DuPage,Lexington of Elmhurst,4,0,2020-11-27T00:00:00,Open,0.0,1
2020-11-27,DuPage,Alden Gardens of Bloomingdale Supportive Living ,4,0,2020-11-27T00:00:00,Open,0.0,1
2020-11-27,DuPage,Saratoga Grove,10,0,2020-11-27T00:00:00,Open,0.0,1
2020-11-27,DuPage,Terra Vista of Oakbrook Terrace,52,6,2020-11-27T00:00:00,Open,0.11538461538461539,1
2020-11-27,DuPage,Providence Healthcare & Rehabilitation Center,3,0,2020-11-27T00:00:00,Open,0.0,1
2020-11-27,DuPage,Burgess Square Healthcare & Rehab Center,20,0,2020-11-27T00:00:00,Open,0.0,1
2020-11-27,DuPage,Brookdale Lisle,11,0,2020-11-27T00:00:00,Closed,0.0,1
2020-11-27,DuPage,Forest View Rehabilitation & Nursing Center,8,0,2020-11-27T00:00:00,Open,0.0,1
2020-11-27,DuPage,Lexington Square Elmhurst AL/IL,25,0,2020-11-27T00:00:00,Open,0.0,1
2020-11-27,DuPage,Sunrise of Bloomingdale,12,1,2020-11-27T00:00:00,Open,0.08333333333333333,1
2020-11-27,DuPage,The Birches Assisted Living Clarendon Hills,16,0,2020-11-27T00:00:00,Open,0.0,1
2020-11-27,DuPage,Brighton Gardens of Wheaton,5,0,2020-11-27T00:00:00,Open,0.0,1
2020-11-27,DuPage,Villa St. Benedict,6,0,2020-11-27T00:00:00,Open,0.0,1
2020-11-27,DuPage,Alden Village,11,0,2020-11-27T00:00:00,Open,0.0,1
2020-11-27,DuPage,Bridgeway of Bensenville IL/AL,3,1,2020-11-27T00:00:00,Open,0.3333333333333333,1
2020-11-27,DuPage,Brookdale Burr Ridge,3,0,2020-11-27T00:00:00,Open,0.0,1
2020-11-27,DuPage,Chateau Center Nursing & Rehabilitation,7,0,2020-11-27T00:00:00,Open,0.0,1
2020-11-27,DuPage,Alden Estates of Naperville,10,0,2020-11-27T00:00:00,Open,0.0,1
2020-11-27,DuPage,Aperion Care West Chicago,2,0,2020-11-27T00:00:00,Open,0.0,1
2020-11-27,DuPage,Westbridge/Wyndemere Senior Living Community,15,0,2020-11-27T00:00:00,Open,0.0,1
2020-11-27,DuPage,Beacon Hill Lombard,2,0,2020-11-27T00:00:00,Open,0.0,1
2020-11-27,DuPage,Westmont Manor Health and Rehab Center,9,0,2020-11-27T00:00:00,Open,0.0,1
2020-11-27,DuPage,Sunrise of Naperville Assisted Living,11,0,2020-11-27T00:00:00,Open,0.0,1
2020-11-27,DuPage,Brookdale Glen Ellyn,3,0,2020-11-27T00:00:00,Open,0.0,1
2020-11-27,DuPage,Marklund Philip Center,2,0,2020-11-27T00:00:00,Open,0.0,1
2020-11-27,DuPage,Burr Ridge Senior Living,2,0,2020-11-27T00:00:00,Open,0.0,1
2020-11-27,DuPage,Alden Valley Ridge,41,0,2020-11-27T00:00:00,Open,0.0,1
2020-11-27,Edgar,Twin Lakes Rehab Center,48,7,2020-11-27T00:00:00,Open,0.14583333333333334,1
2020-11-27,Edgar,Paris Health and Rehab,15,0,2020-11-27T00:00:00,Open,0.0,1
2020-11-27,Effingham,LAKELAND REHABILITATION & HEALTH CARE,33,3,2020-11-27T00:00:00,Open,0.09090909090909091,1
2020-11-27,Effingham,Lutheran Care Center,22,1,2020-11-27T00:00:00,Open,0.045454545454545456,1
2020-11-27,Effingham,The Glenwood,4,0,2020-11-27T00:00:00,Open,0.0,1
2020-11-27,Effingham,Lutheran care Center,22,1,2020-11-27T00:00:00,Open,0.045454545454545456,1
2020-11-27,Effingham,Village of Holly Brook,5,0,2020-11-27T00:00:00,Open,0.0,1
2020-11-27,Fayette,Sarah Bush Lincoln Fayette County Hospital,2,0,2020-11-27T00:00:00,Closed,0.0,1
2020-11-27,Fayette,Aperion Care St Elmo,69,11,2020-11-27T00:00:00,Open,0.15942028985507245,1
2020-11-27,Fayette,Vandalia Rehabilitation and Health Care Center,47,5,2020-11-27T00:00:00,Open,0.10638297872340426,1
2020-11-27,Fayette,Willowbrook Memory Care of Vandalia,7,0,2020-11-27T00:00:00,Open,0.0,1
2020-11-27,Ford,Accolade Healthcare of Paxton Senior Living,2,0,2020-11-27T00:00:00,Closed,0.0,1
2020-11-27,Ford,Accolade Healthcare,5,0,2020-11-27T00:00:00,Closed,0.0,1
2020-11-27,Ford,Gibson Area Hospital Annex,4,0,2020-11-27T00:00:00,Closed,0.0,1
2020-11-27,Ford,Accolade Healthcare of Paxton on Pells,41,3,2020-11-27T00:00:00,Closed,0.07317073170731707,1
2020-11-27,Ford,Piper City Rehab,4,0,2020-11-27T00:00:00,Closed,0.0,1
2020-11-27,Ford,Piper City Rehab,67,13,2020-11-27T00:00:00,Open,0.19402985074626866,1
2020-11-27,Ford,Accolade Senior Living,47,1,2020-11-27T00:00:00,Open,0.02127659574468085,1
2020-11-27,Ford,Heritage Health - Gibson City,67,11,2020-11-27T00:00:00,Closed,0.16417910447761194,1
2020-11-27,Franklin,Benton Health Care,2,0,2020-11-27T00:00:00,Closed,0.0,1
2020-11-27,Franklin,Heritage Woods of Benton,4,0,2020-11-27T00:00:00,Open,0.0,1
2020-11-27,Franklin,Westside Rehab and CAre,2,0,2020-11-27T00:00:00,Open,0.0,1
2020-11-27,Franklin,Benton Rehab and Nusing,55,4,2020-11-27T00:00:00,Open,0.07272727272727272,1
2020-11-27,Franklin,Helia Healthcare of Benton,22,3,2020-11-27T00:00:00,Open,0.13636363636363635,1
2020-11-27,Franklin,Stonebridge Senior Living Center,51,3,2020-11-27T00:00:00,Open,0.058823529411764705,1
2020-11-27,Fulton,Farmington County Manor,5,0,2020-11-27T00:00:00,Open,0.0,1
2020-11-27,Fulton,Renaissance Care Center,2,0,2020-11-27T00:00:00,Open,0.0,1
2020-11-27,Fulton,Courtyard Estates of Farmington,8,1,2020-11-27T00:00:00,Open,0.125,1
2020-11-27,Greene,White Hall Nursing and Rehab,121,20,2020-11-27T00:00:00,Open,0.1652892561983471,1
2020-11-27,Grundy,Parkpointe ,31,3,2020-11-27T00:00:00,Closed,0.0967741935483871,1
2020-11-27,Grundy,Park Pointe Healthcare and Rehabilition Center,23,0,2020-11-27T00:00:00,Open,0.0,1
2020-11-27,Grundy,Regency Care of Morris,5,0,2020-11-27T00:00:00,Open,0.0,1
2020-11-27,Hancock,Montebello Healthcare Center,30,2,2020-11-27T00:00:00,Open,0.06666666666666667,1
2020-11-27,Hancock,Hickory Grove,3,0,2020-11-27T00:00:00,Open,0.0,1
2020-11-27,Henry,Royal Oaks Care Center,10,0,2020-11-27T00:00:00,Open,0.0,1
2020-11-27,Henry,Allure of Geneseo,6,0,2020-11-27T00:00:00,Open,0.0,1
2020-11-27,Henry,Hammond Henry District HSP ,3,0,2020-11-27T00:00:00,Open,0.0,1
2020-11-27,Henry,Woodridge Supportive Living Facility,2,0,2020-11-27T00:00:00,Open,0.0,1
2020-11-27,Henry,Hillcrest Home,26,0,2020-11-27T00:00:00,Open,0.0,1
2020-11-27,Henry,Kewanee Care Home,2,0,2020-11-27T00:00:00,Open,0.0,1
2020-11-27,Iroquois,Ascension Presence Merkle Knipprath,51,4,2020-11-27T00:00:00,Closed,0.0784313725490196,1
2020-11-27,Iroquois,Prairieview Lutheran Homes,3,0,2020-11-27T00:00:00,Closed,0.0,1
2020-11-27,Iroquois,Gilman Health Care Center,78,14,2020-11-27T00:00:00,Closed,0.1794871794871795,1
2020-11-27,Iroquois,Arcadia Care Clifton (formerly Merkle Knipprath),7,0,2020-11-27T00:00:00,Open,0.0,1
2020-11-27,Iroquois,Watseka Rehabilitation and Healthcare ,44,0,2020-11-27T00:00:00,Open,0.0,1
2020-11-27,Iroquois,Prairieview Lutheran Home,11,0,2020-11-27T00:00:00,Open,0.0,1
2020-11-27,Jackson,Manor Court of Carbondale,31,10,2020-11-27T00:00:00,Closed,0.3225806451612903,1
2020-11-27,Jackson,Integrity Healthcare of Carbondale,41,5,2020-11-27T00:00:00,Closed,0.12195121951219512,1
2020-11-27,Jackson,Neurorestorative,49,1,2020-11-27T00:00:00,Open,0.02040816326530612,1
2020-11-27,Jackson,Prairie Living at Chautauqua,14,1,2020-11-27T00:00:00,Open,0.07142857142857142,1
2020-11-27,Jackson,Manor Court of Carbondale,5,0,2020-11-27T00:00:00,Open,0.0,1
2020-11-27,Jackson,Century Assisted Living,7,2,2020-11-27T00:00:00,Open,0.2857142857142857,1
2020-11-27,Jackson,The Landings at Reed Station Crossing,2,0,2020-11-27T00:00:00,Open,0.0,1
2020-11-27,Jasper,Newton Care Center,50,8,2020-11-27T00:00:00,Closed,0.16,1
2020-11-27,Jasper,Villas of Hollybrook,9,0,2020-11-27T00:00:00,Open,0.0,1
2020-11-27,Jasper,Newton Care Center,2,0,2020-11-27T00:00:00,Open,0.0,1
2020-11-27,Jefferson,GreenTree at Mt. Vernon,73,16,2020-11-27T00:00:00,Closed,0.2191780821917808,1
2020-11-27,Jefferson,Mt. Vernon Countryside Manor,3,0,2020-11-27T00:00:00,Closed,0.0,1
2020-11-27,Jefferson,Mt. Vernon Healthcare Center,91,17,2020-11-27T00:00:00,Closed,0.18681318681318682,1
2020-11-27,Jefferson,Lavender Ridge Memory Care,13,3,2020-11-27T00:00:00,Closed,0.23076923076923078,1
2020-11-27,Jefferson,Nature Trail Health Care Center,75,10,2020-11-27T00:00:00,Open,0.13333333333333333,1
2020-11-27,Jefferson,White Oak Rehabilitation & Health Care Center,2,0,2020-11-27T00:00:00,Open,0.0,1
2020-11-27,Jefferson,Mt. Vernon Countryside Manor,12,0,2020-11-27T00:00:00,Open,0.0,1
2020-11-27,Jersey,Liberty Village of Jerseyville,100,18,2020-11-27T00:00:00,Closed,0.18,1
2020-11-27,Jersey,Jerseyville Estates,3,0,2020-11-27T00:00:00,Open,0.0,1
2020-11-27,Jersey,Jerseyville Nursing and Rehab Facility,38,0,2020-11-27T00:00:00,Open,0.0,1
2020-11-27,Jersey,Villas of Holly Brook,2,0,2020-11-27T00:00:00,Open,0.0,1
2020-11-27,Jo Daviess,Galena Stauss Nursing Home,2,0,2020-11-27T00:00:00,Closed,0.0,1
2020-11-27,Jo Daviess,Galena Stauss Senior Care,4,0,2020-11-27T00:00:00,Closed,0.0,1
2020-11-27,Jo Daviess,Galena Stauss Nursing Home,33,8,2020-11-27T00:00:00,Open,0.24242424242424243,1
2020-11-27,Jo Daviess,Waverly Place of Stockton,45,4,2020-11-27T00:00:00,Open,0.08888888888888889,1
2020-11-27,Johnson,Hillview Health Care Center,7,1,2020-11-27T00:00:00,Open,0.14285714285714285,1
2020-11-27,Kane,Fox River Rehab and Healthcare,51,15,2020-11-27T00:00:00,Closed,0.29411764705882354,1
2020-11-27,Kane,Bickford of Aurora,29,7,2020-11-27T00:00:00,Closed,0.2413793103448276,1
2020-11-27,Kane,Elmwood Terrace,38,6,2020-11-27T00:00:00,Closed,0.15789473684210525,1
2020-11-27,Kane,Bria of Geneva,145,30,2020-11-27T00:00:00,Closed,0.20689655172413793,1
2020-11-27,Kane,The Grove of Fox Valley,7,0,2020-11-27T00:00:00,Closed,0.0,1
2020-11-27,Kane,Symphony of Orchard Valley,112,24,2020-11-27T00:00:00,Closed,0.21428571428571427,1
2020-11-27,Kane,Sunnymere,11,0,2020-11-27T00:00:00,Closed,0.0,1
2020-11-27,Kane,Asbury Gardens,92,19,2020-11-27T00:00:00,Closed,0.20652173913043478,1
2020-11-27,Kane,River Glen,6,0,2020-11-27T00:00:00,Closed,0.0,1
2020-11-27,Kane,Avondale Estates of Elgin,64,6,2020-11-27T00:00:00,Open,0.09375,1
2020-11-27,Kane,Alden of Waterford,41,10,2020-11-27T00:00:00,Closed,0.24390243902439024,1
2020-11-27,Kane,Citadel of Elgin,73,10,2020-11-27T00:00:00,Closed,0.136986301369863,1
2020-11-27,Kane,Tower Hill Healthcare Center,166,30,2020-11-27T00:00:00,Closed,0.18072289156626506,1
2020-11-27,Kane,Michealsen Health Center ,6,0,2020-11-27T00:00:00,Closed,0.0,1
2020-11-27,Kane,Grove of St. Charles,11,2,2020-11-27T00:00:00,Closed,0.18181818181818182,1
2020-11-27,Kane,Jennings Terrace,3,0,2020-11-27T00:00:00,Closed,0.0,1
2020-11-27,Kane,Arden Courts of Geneva,7,2,2020-11-27T00:00:00,Closed,0.2857142857142857,1
2020-11-27,Kane,GreenFields of Geneva,4,0,2020-11-27T00:00:00,Closed,0.0,1
2020-11-27,Kane,Alden Courts of Waterford,8,0,2020-11-27T00:00:00,Closed,0.0,1
2020-11-27,Kane,Fox knoll,14,2,2020-11-27T00:00:00,Closed,0.14285714285714285,1
2020-11-27,Kane,Northern Illinois Academy,13,0,2020-11-27T00:00:00,Closed,0.0,1
2020-11-27,Kane,Heritage Health Therapy and Senior Care,40,3,2020-11-27T00:00:00,Closed,0.075,1
2020-11-27,Kane,The Sheridan at Tyler Creek,5,0,2020-11-27T00:00:00,Closed,0.0,1
2020-11-27,Kane,Batavia Rehabilitation Center,12,2,2020-11-27T00:00:00,Closed,0.16666666666666666,1
2020-11-27,Kane,Eden Supportive Living,2,0,2020-11-27T00:00:00,Closed,0.0,1
2020-11-27,Kane,Riverview Rehab Center,13,0,2020-11-27T00:00:00,Closed,0.0,1
