County,FacilityName,confirmed_cases,deaths,status,reporting_date,% deaths
Peoria,Grand View Alzheimers Special Care Center,17,4,Closed,2020-09-25,0.23529411764705882
Peoria,Lutheran Hillside Village,4,0,Closed,2020-09-25,0.0
Peoria,Lutheran Hillside Village,18,0,Open,2020-09-25,0.0
Peoria,Sharon Healthcare Elms,8,0,Open,2020-09-25,0.0
Peoria,Sharon Healthcare Willows,7,0,Open,2020-09-25,0.0
Peoria,Sharon Healthcare Willows South,4,1,Closed,2020-09-25,0.25
Peoria,Sharon Healthcare - Woods,6,0,Open,2020-09-25,0.0
Peoria,University Rehab at Northmoor,5,1,Closed,2020-09-25,0.2
Peoria,University Rehab Center,54,16,Closed,2020-09-25,0.2962962962962963
Perry,Manor of Mason Woods,6,1,Open,2020-09-25,0.16666666666666666
Perry,Pinckneyville Nursing and Rehabilitation,73,10,Open,2020-09-25,0.136986301369863
Pike,Barry Community Care,2,0,Open,2020-09-25,0.0
Randolph,Cedarhurst of Sparta,2,0,Closed,2020-09-25,0.0
Randolph,Cedarhurst of Sparta,8,0,Open,2020-09-25,0.0
Randolph,Coulterville Rehabilitation & Health Care Center,4,0,Open,2020-09-25,0.0
Randolph,Red Bud Regional Care Center,2,0,Open,2020-09-25,0.0
Richland,Carle Richland Memorial Hospital Long Term Care,8,0,Open,2020-09-25,0.0
Richland,Richland Nursing and Rehab,17,0,Open,2020-09-25,0.0
Rock Island,Amber Ridge,3,0,Closed,2020-09-25,0.0
Rock Island,Aspen Rehab,47,7,Open,2020-09-25,0.14893617021276595
Rock Island,Centennial Care Center,97,13,Open,2020-09-25,0.13402061855670103
Rock Island,Fort Armstrong,20,1,Closed,2020-09-25,0.05
Rock Island,Friendship Manor,4,0,Closed,2020-09-25,0.0
Rock Island,Friendship Manor ,10,0,Closed,2020-09-25,0.0
Rock Island,Generations of Rock Island,54,15,Closed,2020-09-25,0.2777777777777778
Rock Island,Heartland Healthcare Center Moline,47,10,Open,2020-09-25,0.2127659574468085
Rock Island,Heritage Woods of Moline,3,0,Closed,2020-09-25,0.0
Rock Island,Hope Creek,17,1,Open,2020-09-25,0.058823529411764705
Rock Island,Illini Restorative Care,12,0,Closed,2020-09-25,0.0
Rock Island,Park Vista,3,0,Closed,2020-09-25,0.0
Rock Island,Serenity  (Aperion) Moline,17,2,Open,2020-09-25,0.11764705882352941
Rock Island,St. Anthonys Continue Care,89,15,Open,2020-09-25,0.16853932584269662
Saline,Saline Care Nursing and Rehab,2,0,Open,2020-09-25,0.0
Sangamon,Auburn Rehab and Healthcare Center,34,4,Open,2020-09-25,0.11764705882352941
Sangamon,Brother James Court,25,0,Open,2020-09-25,0.0
Sangamon,Cedarhurst Assisted Living and Memory Care,9,1,Closed,2020-09-25,0.1111111111111111
Sangamon,Centennial Pointe,6,1,Closed,2020-09-25,0.16666666666666666
Sangamon,Concordia Village Senior ,14,0,Open,2020-09-25,0.0
Sangamon,Heritage Health Springfield,12,0,Open,2020-09-25,0.0
Sangamon,Heritage Health: Therapy & Senior Care - Springfie,4,0,Closed,2020-09-25,0.0
Sangamon,Lewis Memorial Christian Village,5,0,Open,2020-09-25,0.0
Sangamon,Mill Creek Alzheimers Special Care Unit,2,0,Open,2020-09-25,0.0
Sangamon,Villa East,122,26,Closed,2020-09-25,0.21311475409836064
Sangamon,Villas of Holly Brook and Reflections Memory Care,4,0,Closed,2020-09-25,0.0
Scott,Shelby County Community Servicesi,7,0,Closed,2020-09-25,0.0
Shelby,Shelbyville Manor,6,0,Closed,2020-09-25,0.0
Shelby,Shelbyville Manor,17,0,Open,2020-09-25,0.0
Shelby,Shelbyville Rehabilitation and Health Care Center,2,0,Open,2020-09-25,0.0
Shelby,Villas of Holly Brook-Shelbyville,3,0,Open,2020-09-25,0.0
St. Clair,Aperion Care,5,1,Open,2020-09-25,0.2
St. Clair,Autumn Meadows,18,0,Open,2020-09-25,0.0
St. Clair,Bradford Place,6,0,Open,2020-09-25,0.0
St. Clair,BRIA of Belleville,68,7,Open,2020-09-25,0.10294117647058823
St. Clair,Bria of Cahokia,36,3,Closed,2020-09-25,0.08333333333333333
St. Clair,Cambridge House,5,0,Open,2020-09-25,0.0
St. Clair,CASEYVILLE CARE CENTER,32,1,Open,2020-09-25,0.03125
St. Clair,Cedarhurst of Shiloh,13,0,Open,2020-09-25,0.0
St. Clair,Cedar Ridge,79,13,Open,2020-09-25,0.16455696202531644
St. Clair,Colonnade,6,0,Open,2020-09-25,0.0
St. Clair,Dammert Center/The Esquiline2,23,0,Open,2020-09-25,0.0
St. Clair,Four Fountains,104,31,Closed,2020-09-25,0.2980769230769231
St. Clair,Four Fountains2,13,1,Open,2020-09-25,0.07692307692307693
St. Clair,Freeburg  Care  Center,6,0,Open,2020-09-25,0.0
St. Clair,Freeburg Terrace,20,0,Open,2020-09-25,0.0
St. Clair,Integrity Care of Belleville,11,1,Open,2020-09-25,0.09090909090909091
St. Clair,Integrity Care of Smithton,57,1,Open,2020-09-25,0.017543859649122806
St. Clair,Knollwood,9,1,Open,2020-09-25,0.1111111111111111
St. Clair,Lebanon Care Center ,77,13,Open,2020-09-25,0.16883116883116883
St. Clair,Memorial Care Center,8,0,Open,2020-09-25,0.0
St. Clair,Memorial Care Center,44,8,Closed,2020-09-25,0.18181818181818182
St. Clair,Memorial Convalescent Center,7,0,Open,2020-09-25,0.0
St. Clair,Mercy ,13,1,Open,2020-09-25,0.07692307692307693
St. Clair,New Athens Home for the Aged,57,8,Open,2020-09-25,0.14035087719298245
St. Clair,Parkway Gardens,9,0,Open,2020-09-25,0.0
St. Clair,St. Pauls,54,14,Open,2020-09-25,0.25925925925925924
St. Clair,Swansea Care & Rehab2,2,0,Open,2020-09-25,0.0
St. Clair,Swansea Rehabilitation and Health Care Center,44,9,Open,2020-09-25,0.20454545454545456
St. Clair,The Assisted Living at Silver Crrek,4,0,Open,2020-09-25,0.0
St. Clair,The Esquiline - Dammert Center,3,0,Open,2020-09-25,0.0
Stephenson,Stephenson Nursing Center,2,0,Closed,2020-09-25,0.0
Tazewell,Aperion Morton,45,3,Open,2020-09-25,0.06666666666666667
Tazewell,Apostolic Christian Restmor,6,0,Open,2020-09-25,0.0
Tazewell,Generations at Riverview,3,0,Closed,2020-09-25,0.0
Tazewell,Generations at Riverview,6,2,Closed,2020-09-25,0.3333333333333333
Tazewell,Lakeside Rehab and Healthcare,2,0,Closed,2020-09-25,0.0
Tazewell,Reflections Memory Care,20,4,Closed,2020-09-25,0.2
Tazewell,Timbercreek Rehab and Healthcare,3,0,Open,2020-09-25,0.0
Tazewell,Villas of Hollybrook,2,0,Open,2020-09-25,0.0
Tazewell,Villas of Holly Brook & Reflections Pekin,26,3,Open,2020-09-25,0.11538461538461539
Union,Illinois Veterans Home Anna,5,0,Closed,2020-09-25,0.0
Union,Integrity of Anna,82,13,Open,2020-09-25,0.15853658536585366
Union,Integrity of Cobden,45,7,Open,2020-09-25,0.15555555555555556
Vermilion,Gardenview Manor,4,0,Open,2020-09-25,0.0
Vermilion,Hawthorne Inn,9,0,Open,2020-09-25,0.0
Vermilion,Illiana Va Medical,4,0,Open,2020-09-25,0.0
Wabash,Oakview Nursing and Rehabilitation,6,0,Open,2020-09-25,0.0
Wabash,Oakview Nursing & Rehab,6,0,Open,2020-09-25,0.0
Wabash,Villas of Holly Brook,3,0,Open,2020-09-25,0.0
Warren,Courtyard Estates of Monmouth,2,0,Open,2020-09-25,0.0
Warren,Monmouth Nursing Home,9,0,Open,2020-09-25,0.0
Wayne,Aperion Care Fairfield,6,1,Closed,2020-09-25,0.16666666666666666
Wayne,Cisne Rehab and Health Care Center,2,0,Closed,2020-09-25,0.0
White,Carmi Manor,3,0,Open,2020-09-25,0.0
White,Wabash Christian Retirement,5,0,Open,2020-09-25,0.0
Whiteside,Citadel of Sterling ,9,0,Open,2020-09-25,0.0
Whiteside,Harbor Crest,18,4,Open,2020-09-25,0.2222222222222222
Whiteside,Kreiders ,2,0,Closed,2020-09-25,0.0
Whiteside,Parkway Center,28,5,Open,2020-09-25,0.17857142857142858
Whiteside,Regency Care of Sterling ,20,2,Open,2020-09-25,0.1
Whiteside,Resthave Care and Rehabilitation ,16,0,Open,2020-09-25,0.0
Will,Alden Courts of Shorewood,5,0,Closed,2020-09-25,0.0
Will,Alden Courts of Shorewood,8,1,Closed,2020-09-25,0.125
Will,Alden Estates of Shorewood,27,3,Open,2020-09-25,0.1111111111111111
Will,Aperion Wilmington,3,0,Closed,2020-09-25,0.0
Will,Aperion Wilmington,8,0,Closed,2020-09-25,0.0
Will,Arbor Terrace,35,5,Closed,2020-09-25,0.14285714285714285
Will,Arbor Terrace of Naperville,4,0,Closed,2020-09-25,0.0
Will,Beecher Manor ,63,2,Open,2020-09-25,0.031746031746031744
Will,"Charter Senoir Living, The Cottages",11,2,Closed,2020-09-25,0.18181818181818182
Will,Clarendale of Mokena,37,8,Closed,2020-09-25,0.21621621621621623
Will,Frankfort Terrace,5,0,Open,2020-09-25,0.0
Will,Harbor Chase of Plainfield,6,1,Closed,2020-09-25,0.16666666666666666
Will,Heritage Woods of Bolingbrook,3,0,Closed,2020-09-25,0.0
Will,Heritage Woods of Plainfield,4,1,Closed,2020-09-25,0.25
Will,Joliet Terrace,3,0,Closed,2020-09-25,0.0
Will,Joliet Terrace,4,0,Closed,2020-09-25,0.0
Will,Lakeshore Rehab & Healthcare,3,0,Open,2020-09-25,0.0
Will,Lakewood Nursing Home,2,0,Closed,2020-09-25,0.0
Will,Lakewood Nursing Home,2,0,Closed,2020-09-25,0.0
Will,Lakewood Nursing Home,16,0,Open,2020-09-25,0.0
Will,Marley Oaks,6,1,Closed,2020-09-25,0.16666666666666666
Will,Meadowbrook Manor of Bolingbrook,188,41,Closed,2020-09-25,0.21808510638297873
Will,Our Lady Of Angels Retirement Home,2,0,Closed,2020-09-25,0.0
Will,Parc of Joliet,7,1,Open,2020-09-25,0.14285714285714285
Will,Presence Villa Franciscan,4,0,Open,2020-09-25,0.0
Will,Presence Villa Franciscan,68,16,Closed,2020-09-25,0.23529411764705882
Will,Revere Court of Bolingbrook,29,3,Closed,2020-09-25,0.10344827586206896
Will,Rock Run Place,4,0,Closed,2020-09-25,0.0
Will,Salem Village NH,36,1,Open,2020-09-25,0.027777777777777776
Will,Senior Star at Weber Place,3,0,Closed,2020-09-25,0.0
Will,Senior Star at Weber Place,13,4,Closed,2020-09-25,0.3076923076923077
Will,Shady Oaks,30,3,Closed,2020-09-25,0.1
Will,Smith Crossing,9,0,Closed,2020-09-25,0.0
Will,Smith Crossing,10,2,Closed,2020-09-25,0.2
Will,Spring Creek Nursing Home,25,4,Open,2020-09-25,0.16
Will,St James Manor,70,21,Open,2020-09-25,0.3
Will,Sunny Hill Nursing Home,15,0,Open,2020-09-25,0.0
Will,Sunny Hill Nursing Home,48,16,Closed,2020-09-25,0.3333333333333333
Will,symphony of joliet,130,25,Closed,2020-09-25,0.19230769230769232
Will,Symphony of Joliet,3,0,Closed,2020-09-25,0.0
Will,The PARC of Joliet,68,17,Closed,2020-09-25,0.25
Will,Timbers of Shorewood,2,0,Closed,2020-09-25,0.0
Will,Timbers of Shorewood,5,0,Open,2020-09-25,0.0
Will,Victorian Inn,11,0,Open,2020-09-25,0.0
Will,Victorian Village,9,1,Closed,2020-09-25,0.1111111111111111
Will,Victorian Village,11,0,Open,2020-09-25,0.0
Will,Willow Falls,8,2,Closed,2020-09-25,0.25
Will,Willow Falls,13,0,Closed,2020-09-25,0.0
Will,WILLOW FALLS ASSISTED LIVING,2,0,Open,2020-09-25,0.0
Will,Willow House,18,0,Closed,2020-09-25,0.0
Williamson,Fifth Seasons Assisted Living ,2,0,Closed,2020-09-25,0.0
Williamson,Integrity Healthcare of Herrin,10,0,Open,2020-09-25,0.0
Williamson,Parkway Manor,86,13,Open,2020-09-25,0.1511627906976744
Williamson,Shawnee Senior Living,121,13,Open,2020-09-25,0.10743801652892562
Williamson,The Anchor of the Voyage Senior Living ,2,0,Open,2020-09-25,0.0
Williamson,Villas of Hollybrook ,3,0,Open,2020-09-25,0.0
Winnebago,Alden Debes Rehab Inc,79,20,Closed,2020-09-25,0.25316455696202533
Winnebago,Alpine Fireside Health Center,2,0,Closed,2020-09-25,0.0
Winnebago,Amberwood,72,11,Closed,2020-09-25,0.1527777777777778
Winnebago,Anam Care Facility,24,7,Closed,2020-09-25,0.2916666666666667
Winnebago,Ascension St Anne Center,88,15,Closed,2020-09-25,0.17045454545454544
Winnebago,Crimson Pointe Senior Living,47,12,Closed,2020-09-25,0.2553191489361702
Winnebago,East Bank Center,3,0,Closed,2020-09-25,0.0
Winnebago,Fairhaven Christian Retirement Center,21,0,Open,2020-09-25,0.0
Winnebago,Forest City Rehab and Nursing,83,9,Closed,2020-09-25,0.10843373493975904
Winnebago,Morning Star Village,8,0,Open,2020-09-25,0.0
Winnebago,Mosaic - Appletree Group Home,3,0,Closed,2020-09-25,0.0
Winnebago,PA Peterson at theCitadel,16,7,Closed,2020-09-25,0.4375
Winnebago,Peterson Meadows,4,1,Closed,2020-09-25,0.25
Winnebago,River Bluff Nursing Home,23,2,Closed,2020-09-25,0.08695652173913043
Winnebago,River Bluff Nursing Home,54,14,Open,2020-09-25,0.25925925925925924
Winnebago,Rock River Health Care,21,2,Closed,2020-09-25,0.09523809523809523
Winnebago,Stepping Stone of Rockford ,25,1,Closed,2020-09-25,0.04
Winnebago,Van Matre Encompas Health,31,4,Closed,2020-09-25,0.12903225806451613
Woodford,Snyder Village Assisted Living ,3,0,Open,2020-09-25,0.0
Woodford,Snyder Village Health Center ,7,2,Open,2020-09-25,0.2857142857142857
