County,FacilityName,confirmed_cases,deaths,status,reporting_date,% deaths
Will,Willow Falls,8,2,Closed,2020-08-21,0.25
Will,Willow Falls,13,0,Open,2020-08-21,0.0
Will,Willow House,18,0,Closed,2020-08-21,0.0
Williamson,Fifth Seasons Assisted Living ,2,0,Open,2020-08-21,0.0
Williamson,Parkway Manor,2,0,Open,2020-08-21,0.0
Williamson,Shawnee Christian Nursing Center,27,0,Open,2020-08-21,0.0
Winnebago,Alden Debes Rehab Inc,79,20,Open,2020-08-21,0.25316455696202533
Winnebago,Alpine Fireside Health Center,2,0,Closed,2020-08-21,0.0
Winnebago,Amberwood,72,11,Open,2020-08-21,0.1527777777777778
Winnebago,Anam Care Facility,24,7,Closed,2020-08-21,0.2916666666666667
Winnebago,Ascension St Anne Center,83,15,Open,2020-08-21,0.18072289156626506
Winnebago,Cor Mariae,2,0,Open,2020-08-21,0.0
Winnebago,Crimson Pointe Senior Living,51,12,Open,2020-08-21,0.23529411764705882
Winnebago,East Bank Center,3,0,Closed,2020-08-21,0.0
Winnebago,Fairhaven Christian Retirement Center,16,0,Open,2020-08-21,0.0
Winnebago,Forest City Rehab and Nursing,83,10,Open,2020-08-21,0.12048192771084337
Winnebago,Mosaic - Applewood Group Home,4,0,Open,2020-08-21,0.0
Winnebago,PA Peterson at theCitadel,18,6,Open,2020-08-21,0.3333333333333333
Winnebago,Peterson Meadows,4,1,Closed,2020-08-21,0.25
Winnebago,River Bluff Nursing Home,59,10,Open,2020-08-21,0.1694915254237288
Winnebago,Rock River Health Care,17,2,Open,2020-08-21,0.11764705882352941
Winnebago,Stepping Stone of Rockford ,35,1,Open,2020-08-21,0.02857142857142857
Winnebago,Van Matre Encompas Health,31,4,Open,2020-08-21,0.12903225806451613
Woodford,Snyder Village Assisted Living ,2,0,Open,2020-08-21,0.0
