County,FacilityName,confirmed_cases,deaths,status,reporting_date,% deaths
Lake,Whitehall North,41,0,Open,2020-10-23,0.0
Lake,Captain James A Lovell FHCC CLC,4,0,Closed,2020-10-23,0.0
Lake,Alden of Long Grove Rehab and HCC,2,0,Open,2020-10-23,0.0
Lake,Manor Care of Libertyville,6,1,Closed,2020-10-23,0.16666666666666666
Lake,Sunrise of Barrington,2,0,Open,2020-10-23,0.0
Lake,Kiley Development Center,10,0,Open,2020-10-23,0.0
Lake,APERION CARE HIGHWOOD,2,0,Closed,2020-10-23,0.0
Lake,Lake Forest Place - Balmoral,4,0,Open,2020-10-23,0.0
Lake,Gurnee Meadows,7,0,Closed,2020-10-23,0.0
Lake,Lake Barrington Woods,2,0,Closed,2020-10-23,0.0
Lake,The Grove at the Lake,3,0,Open,2020-10-23,0.0
Lake,Symphony of Buffalo Grove,3,0,Open,2020-10-23,0.0
Lake,Lambs Farm,11,0,Open,2020-10-23,0.0
Lake,ELEVATE CARE WAUKEGAN,5,0,Open,2020-10-23,0.0
Lake,Sunrise of Highland Park,2,0,Open,2020-10-23,0.0
Lake,Cottages of Fox Lake,2,0,Open,2020-10-23,0.0
Lake,Brookdale- Hawthorn Lakes,2,0,Open,2020-10-23,0.0
Lake,Arboria of Long Grove,2,0,Open,2020-10-23,0.0
Lake,Thrive of Lake County,2,0,Open,2020-10-23,0.0
LaSalle,Aperion Care Marseilles,42,10,Closed,2020-10-23,0.23809523809523808
LaSalle,Ottawa Pavilion,12,0,Closed,2020-10-23,0.0
LaSalle,Heritage Health Mendota,116,24,Closed,2020-10-23,0.20689655172413793
LaSalle,Illinois Veterans Home - LaSalle,2,0,Closed,2020-10-23,0.0
LaSalle,Streator Unlimited Inc.,39,1,Closed,2020-10-23,0.02564102564102564
LaSalle,LaSalle County Nursing Home,39,7,Closed,2020-10-23,0.1794871794871795
LaSalle,Parker Nursing and Rehabilitation Center,32,1,Closed,2020-10-23,0.03125
LaSalle,Hawthorne Inn Assisted Living,3,0,Closed,2020-10-23,0.0
LaSalle,Heritage Health Peru,9,0,Open,2020-10-23,0.0
LaSalle,Liberty Village of Peru - Manor Court,76,4,Open,2020-10-23,0.05263157894736842
LaSalle,Heritage Woods of Ottawa,2,0,Open,2020-10-23,0.0
Lawrence,Aperion HealthCare,111,5,Closed,2020-10-23,0.04504504504504504
Lawrence,United Methodist Village,3,0,Open,2020-10-23,0.0
Lee,Jack Mabley Developmental Center,84,1,Closed,2020-10-23,0.011904761904761904
Lee,Jack Mabley Developmental Center,41,0,Closed,2020-10-23,0.0
Livingston,Evenglow Lodge,6,0,Open,2020-10-23,0.0
Livingston,Good Samaritan Rehabilitation/Healthcare,20,1,Open,2020-10-23,0.05
Livingston,Heritage Health - Dwight,3,0,Closed,2020-10-23,0.0
Logan,Christian Nursing Home,3,0,Closed,2020-10-23,0.0
Logan,Christian Nursing Home,3,0,Closed,2020-10-23,0.0
Logan,Generations at Lincoln,3,0,Open,2020-10-23,0.0
Logan,St. Claras Manor,3,0,Open,2020-10-23,0.0
Macon,Fairhavens Senior Living,95,21,Closed,2020-10-23,0.22105263157894736
Macon,Villa Clara Post Acute,93,12,Open,2020-10-23,0.12903225806451613
Macon,Prairie Creek Village,13,0,Open,2020-10-23,0.0
Macon,Eagle Ridge Assisted Living Center,2,0,Closed,2020-10-23,0.0
Macon,Prairie Creek Village,5,0,Open,2020-10-23,0.0
Macon,Primrose Retirement Community of Decatur,2,0,Open,2020-10-23,0.0
Macon,Imboden Creek,6,0,Open,2020-10-23,0.0
Macon,Evergreen Senior Living,25,1,Open,2020-10-23,0.04
Macon,Fair Havens Senior Living Facility,18,0,Open,2020-10-23,0.0
Macoupin,Heritage Health ,4,0,Closed,2020-10-23,0.0
Macoupin,Sunset Skilled Nursing & Rehab,10,0,Closed,2020-10-23,0.0
Macoupin,Carlinville Rehabilitation and Health Care Center,5,0,Open,2020-10-23,0.0
Macoupin,Gillespie Heritage Health,23,3,Open,2020-10-23,0.13043478260869565
Macoupin,Sunrise Skilled Nursing Facility,6,0,Open,2020-10-23,0.0
Macoupin,Carlinville Heritage Health,3,0,Open,2020-10-23,0.0
Macoupin,Heritage Health - Staunton ,4,0,Open,2020-10-23,0.0
Macoupin,Village of Morse Farms,5,0,Open,2020-10-23,0.0
Madison,Edwardsville Care Center,97,22,Closed,2020-10-23,0.2268041237113402
Madison,Eden Village Care Center,69,20,Closed,2020-10-23,0.2898550724637681
Madison,Riverside Rehab and Healthcare,66,17,Closed,2020-10-23,0.25757575757575757
Madison,Cedarhurst of Bethalto,7,0,Closed,2020-10-23,0.0
Madison,Cedarhurst of Highland,4,0,Closed,2020-10-23,0.0
Madison,Cedarhurst of Godfrey,10,0,Closed,2020-10-23,0.0
Madison,Highland Healthcare,2,0,Closed,2020-10-23,0.0
Madison,University Care Center,3,0,Closed,2020-10-23,0.0
Madison,Beverly Farm,22,0,Closed,2020-10-23,0.0
Madison,Collinsville Rehabilitation and Healthcare,6,2,Closed,2020-10-23,0.3333333333333333
Madison,Meridian Village,87,5,Open,2020-10-23,0.05747126436781609
Madison,Villas of Holly Brook-Bethalto,6,0,Closed,2020-10-23,0.0
Madison,Liberty Village of Maryville,10,0,Closed,2020-10-23,0.0
Madison,Elmwood Nursing and Rehab,13,0,Closed,2020-10-23,0.0
Madison,Cedarhurst of Edwardsville,2,0,Closed,2020-10-23,0.0
Madison,Stearns Nursing and Rehabilitation Center,111,20,Closed,2020-10-23,0.18018018018018017
Madison,University Care Center,3,1,Closed,2020-10-23,0.3333333333333333
Madison,Edwardsville Care Center,9,0,Open,2020-10-23,0.0
Madison,Alton Memorial Rehab and Therapy,59,10,Open,2020-10-23,0.1694915254237288
Madison,Care Center at Center Grove,10,0,Closed,2020-10-23,0.0
Madison,Alton Mental Health Center,51,0,Open,2020-10-23,0.0
Madison,Cedarhurst of Highland,7,0,Closed,2020-10-23,0.0
Madison,Granite Nursing and Rehabilitation Center,3,1,Closed,2020-10-23,0.3333333333333333
Madison,Integrity of Godfrey,61,8,Closed,2020-10-23,0.13114754098360656
Madison,Faith Countryside,3,0,Closed,2020-10-23,0.0
Madison,Evergreen Place,12,1,Open,2020-10-23,0.08333333333333333
Madison,Riverside Rehab and Healthcare,4,0,Open,2020-10-23,0.0
Madison,Beverly Farm Foundation,48,1,Open,2020-10-23,0.020833333333333332
Madison,Eden Village Care Center,11,1,Open,2020-10-23,0.09090909090909091
Madison,Alhambra Rehab and Healthcare,6,0,Open,2020-10-23,0.0
Madison,Cedarhurst of Bethalto,4,0,Open,2020-10-23,0.0
Madison,University Care Center,8,0,Open,2020-10-23,0.0
Madison,Liberty Village,2,0,Open,2020-10-23,0.0
Madison,Cambridge House of Maryville,4,0,Open,2020-10-23,0.0
Madison,Eden Village Retirement Communtiy,3,0,Open,2020-10-23,0.0
Madison,Hitz Memorial Home,2,0,Open,2020-10-23,0.0
Madison,Cedarhurst of Collinsville,10,0,Open,2020-10-23,0.0
Marion,Doctors Nursing and Rehab Center,6,0,Open,2020-10-23,0.0
Marion,Centralia Manor,2,0,Open,2020-10-23,0.0
Marion,Heritage Woods of Centralia,2,0,Open,2020-10-23,0.0
Marion,Odin Care Center,20,2,Open,2020-10-23,0.1
Marion,Fireside House of Centralia,2,0,Open,2020-10-23,0.0
Marion,Bryan Manor,2,0,Open,2020-10-23,0.0
Mason,Mason City Area Nursing Home ,10,0,Open,2020-10-23,0.0
Mason,Havana Health Care ,2,0,Open,2020-10-23,0.0
McDonough,The Lamoine Assisted Living & Memory Care,12,1,Closed,2020-10-23,0.08333333333333333
McDonough,Heartland Health Care Center,48,15,Closed,2020-10-23,0.3125
McDonough,Mosaic,8,0,Closed,2020-10-23,0.0
McDonough,Courtyard Estates,3,0,Open,2020-10-23,0.0
McDonough,Countryview Care Center of Macomb,21,1,Open,2020-10-23,0.047619047619047616
McDonough,Wesley Village Healthcare,2,0,Open,2020-10-23,0.0
McDonough,The Elms Nursing Home,3,0,Open,2020-10-23,0.0
McHenry,The Fountains at Crystal Lake,46,15,Closed,2020-10-23,0.32608695652173914
McHenry,Sheltered Village,42,9,Closed,2020-10-23,0.21428571428571427
McHenry,Alden Terrace of McHenry,89,13,Open,2020-10-23,0.14606741573033707
McHenry,The Springs at Crystal Lake,38,10,Closed,2020-10-23,0.2631578947368421
McHenry,Revere Court of Crystal Lake,14,3,Closed,2020-10-23,0.21428571428571427
McHenry,Cross Roads Care Center,71,13,Closed,2020-10-23,0.18309859154929578
McHenry,Fair Oaks Health Care Center,15,3,Closed,2020-10-23,0.2
McHenry,Florence Nursing Home,31,4,Closed,2020-10-23,0.12903225806451613
McHenry,Three Oaks Assisted Living and Memory Care,2,0,Closed,2020-10-23,0.0
McHenry,Eastgate Manor of Algonquin,12,0,Closed,2020-10-23,0.0
McHenry,Hearthstone Village,5,0,Closed,2020-10-23,0.0
McHenry,Crystal Pines Rehabilitation & Hlth Care Facility,86,15,Closed,2020-10-23,0.1744186046511628
McHenry,Hearthstone Manor ,69,7,Closed,2020-10-23,0.10144927536231885
McHenry,Florence Nursing Home,2,0,Closed,2020-10-23,0.0
McHenry,Valley Hi,3,0,Closed,2020-10-23,0.0
McHenry,The Fountains (2),2,0,Closed,2020-10-23,0.0
McHenry,Hearthstone Manor  (2),3,0,Closed,2020-10-23,0.0
McHenry,Sunrise of Crystal Lake Assisted Living and Memory,3,0,Closed,2020-10-23,0.0
McHenry,Melody Living in LITH,3,0,Open,2020-10-23,0.0
McLean,Luther Oakes,4,0,Closed,2020-10-23,0.0
McLean,Bloomington Rehabilitation and Healthcare Center,59,11,Closed,2020-10-23,0.1864406779661017
McLean,McLean County Nursing Home,5,0,Closed,2020-10-23,0.0
McLean,Luther Oakes,13,0,Closed,2020-10-23,0.0
McLean,The Lofts Rehabilitation and Nursing of Normal,13,1,Open,2020-10-23,0.07692307692307693
McLean,Westminster Village-Martin Health,6,0,Open,2020-10-23,0.0
McLean,The Villas of Holly Brook,3,0,Open,2020-10-23,0.0
McLean,Aperion Care-Bloomington,5,0,Open,2020-10-23,0.0
McLean,Heritage Health of Normal,17,0,Open,2020-10-23,0.0
McLean,The Villas of Holly Brook-Towanda Barnes,17,1,Open,2020-10-23,0.058823529411764705
McLean,Bickford of BLoomington,36,3,Open,2020-10-23,0.08333333333333333
McLean,MarcFirst,9,0,Open,2020-10-23,0.0
McLean,Luther Oakes,2,0,Open,2020-10-23,0.0
Mercer,Brookstone of Aledo,16,4,Open,2020-10-23,0.25
Monroe,Garden Place Independant & Assisted Living,38,11,Closed,2020-10-23,0.2894736842105263
Monroe,Oak Hill,94,12,Open,2020-10-23,0.1276595744680851
Monroe,Cedarhurst Senior Living -Waterloo,6,0,Closed,2020-10-23,0.0
Monroe,Integrity Healthcare-Columbia Rehab & Care Center,15,1,Open,2020-10-23,0.06666666666666667
Montgomery,Montgomery Nursing and Rehab Center,2,0,Closed,2020-10-23,0.0
Montgomery,Tremont Ridge,13,3,Open,2020-10-23,0.23076923076923078
Montgomery,Hillsboro Rehab And Healthcare,2,0,Open,2020-10-23,0.0
Morgan,Aperion Care Jacksonville,64,6,Closed,2020-10-23,0.09375
Morgan,Jacksonville Skilled Nursing and Rehab Center,81,18,Open,2020-10-23,0.2222222222222222
Morgan,Heritage Health Jacksonville,3,0,Closed,2020-10-23,0.0
Morgan,The Pointe,3,0,Closed,2020-10-23,0.0
Morgan,Cedarhurst of Jacksonville,4,0,Open,2020-10-23,0.0
Moultrie,Sullivan Rehabilitation and Health Care Center,37,3,Open,2020-10-23,0.08108108108108109
Moultrie,Mason Point,5,1,Open,2020-10-23,0.2
Ogle,Rochelle Rehab & Healthcare Center,6,0,Closed,2020-10-23,0.0
Ogle,Generations At Neighbors,5,0,Closed,2020-10-23,0.0
Ogle,Rochelle Rehab,19,1,Open,2020-10-23,0.05263157894736842
Peoria,Bickford Senior Living of Peoria,16,3,Closed,2020-10-23,0.1875
Peoria,EP!C,21,0,Closed,2020-10-23,0.0
Peoria,Generations of Peoria,33,5,Closed,2020-10-23,0.15151515151515152
Peoria,Sharon Healthcare Willows South,4,1,Closed,2020-10-23,0.25
Peoria,Lutheran Hillside Village,4,0,Closed,2020-10-23,0.0
Peoria,University Rehab Center,54,16,Closed,2020-10-23,0.2962962962962963
Peoria,Grand View Alzheimers Special Care Center,17,4,Closed,2020-10-23,0.23529411764705882
Peoria,Apostolic Christian Skyline,72,7,Closed,2020-10-23,0.09722222222222222
Peoria,University Rehab at Northmoor,5,1,Closed,2020-10-23,0.2
Peoria,Lutheran Hillside Village,22,0,Closed,2020-10-23,0.0
Peoria,Sharon Healthcare Elms,8,0,Open,2020-10-23,0.0
Peoria,Sharon Healthcare Willows,7,0,Open,2020-10-23,0.0
Peoria,Sharon Healthcare - Woods,6,1,Open,2020-10-23,0.16666666666666666
Peoria,Generations at Peoria,23,2,Open,2020-10-23,0.08695652173913043
Peoria,Christian Buehler Home,54,2,Open,2020-10-23,0.037037037037037035
Peoria,Aperion Care Peoria Heights,5,0,Open,2020-10-23,0.0
Peoria,Heritage Health,92,6,Open,2020-10-23,0.06521739130434782
Peoria,Evergreen Senior Living,7,0,Open,2020-10-23,0.0
Peoria,Gateway at River City,2,0,Open,2020-10-23,0.0
Peoria,Lutheran Hillside Village,2,0,Open,2020-10-23,0.0
Perry,Pinckneyville Nursing and Rehabilitation,73,11,Open,2020-10-23,0.1506849315068493
Perry,Manor of Mason Woods,6,1,Closed,2020-10-23,0.16666666666666666
Pike,Barry Community Care,31,3,Open,2020-10-23,0.0967741935483871
Pike,Kepley House,20,0,Open,2020-10-23,0.0
Randolph,Coulterville Rehabilitation & Health Care Center,2,0,Closed,2020-10-23,0.0
Randolph,Cedarhurst of Sparta,2,0,Closed,2020-10-23,0.0
Randolph,Cedarhurst of Sparta,8,0,Open,2020-10-23,0.0
Randolph,Red Bud Regional Care Center,15,0,Open,2020-10-23,0.0
Randolph,Three Springs Lodge,3,0,Open,2020-10-23,0.0
Randolph,Coulterville Rehabilitation & Health Care Center,2,0,Open,2020-10-23,0.0
Randolph,Coulterville Rehabilitation & Health Care Center,2,0,Closed,2020-10-23,0.0
Richland,LAVENDER RIDGE MEMORY CARE,22,4,Open,2020-10-23,0.18181818181818182
Richland,Carle Richland Memorial Hospital Long Term Care,8,0,Open,2020-10-23,0.0
Richland,Richland Nursing and Rehab,107,13,Open,2020-10-23,0.12149532710280374
Richland,Emerald Glen,4,0,Open,2020-10-23,0.0
Richland,Helia Healthcare of Olney,4,0,Open,2020-10-23,0.0
Rock Island,Generations of Rock Island,54,15,Closed,2020-10-23,0.2777777777777778
Rock Island,Friendship Manor,4,0,Closed,2020-10-23,0.0
Rock Island,Centennial Care Center,111,16,Open,2020-10-23,0.14414414414414414
Rock Island,Hope Creek,22,1,Open,2020-10-23,0.045454545454545456
Rock Island,Fort Armstrong,20,1,Closed,2020-10-23,0.05
Rock Island,Illini Restorative Care,12,0,Closed,2020-10-23,0.0
Rock Island,Park Vista,3,0,Closed,2020-10-23,0.0
Rock Island,Serenity  (Aperion) Moline,17,2,Closed,2020-10-23,0.11764705882352941
Rock Island,St. Anthonys Continue Care,89,15,Closed,2020-10-23,0.16853932584269662
Rock Island,Friendship Manor ,10,0,Closed,2020-10-23,0.0
Rock Island,Heritage Woods of Moline,3,0,Closed,2020-10-23,0.0
Rock Island,Heartland Healthcare Center Moline,48,9,Open,2020-10-23,0.1875
Rock Island,Aspen Rehab,50,9,Open,2020-10-23,0.18
Rock Island,Amber Ridge,3,0,Closed,2020-10-23,0.0
Rock Island,Friendship Manor,10,0,Open,2020-10-23,0.0
Rock Island,Overlook Village,3,0,Open,2020-10-23,0.0
Saline,Saline Care Nursing and Rehab,6,0,Open,2020-10-23,0.0
Saline,Eldorado Rehab and Healthcare,22,1,Open,2020-10-23,0.045454545454545456
Sangamon,Villa East,122,26,Closed,2020-10-23,0.21311475409836064
Sangamon,Centennial Pointe,6,1,Closed,2020-10-23,0.16666666666666666
Sangamon,Villas of Holly Brook and Reflections Memory Care,4,0,Closed,2020-10-23,0.0
Sangamon,Heritage Health: Therapy & Senior Care - Springfie,4,0,Closed,2020-10-23,0.0
Sangamon,Cedarhurst Assisted Living and Memory Care,9,1,Closed,2020-10-23,0.1111111111111111
Sangamon,Concordia Village Senior ,15,0,Open,2020-10-23,0.0
Sangamon,Heritage Health Springfield,12,0,Open,2020-10-23,0.0
Sangamon,Auburn Rehab and Healthcare Center,37,4,Open,2020-10-23,0.10810810810810811
Sangamon,Lewis Memorial Christian Village,5,0,Open,2020-10-23,0.0
Sangamon,Brother James Court,68,2,Open,2020-10-23,0.029411764705882353
Sangamon,Mill Creek Alzheimers Special Care Unit,33,2,Open,2020-10-23,0.06060606060606061
Sangamon,Timberlake Supportive Living,2,0,Closed,2020-10-23,0.0
Sangamon,Aperion Care Capitol,5,0,Closed,2020-10-23,0.0
Sangamon,Villa Healthcare Center West,11,0,Open,2020-10-23,0.0
Sangamon,Cedarhurst Senior Living,4,0,Open,2020-10-23,0.0
Scott,Shelby County Community Servicesi,7,0,Closed,2020-10-23,0.0
Shelby,Shelbyville Manor,6,0,Closed,2020-10-23,0.0
Shelby,Shelbyville Rehabilitation and Health Care Center,2,0,Open,2020-10-23,0.0
Shelby,Villas of Holly Brook-Shelbyville,4,0,Open,2020-10-23,0.0
Shelby,Shelbyville Manor,84,7,Open,2020-10-23,0.08333333333333333
Shelby,Moweaqua Rehabilitation and Health Care,26,0,Open,2020-10-23,0.0
St. Clair,BRIA of Belleville,70,7,Open,2020-10-23,0.1
St. Clair,Memorial Care Center,44,8,Closed,2020-10-23,0.18181818181818182
St. Clair,Four Fountains,104,31,Closed,2020-10-23,0.2980769230769231
St. Clair,Colonnade,6,0,Open,2020-10-23,0.0
St. Clair,Lebanon Care Center ,78,13,Open,2020-10-23,0.16666666666666666
St. Clair,St. Pauls,51,14,Closed,2020-10-23,0.27450980392156865
St. Clair,Bria of Cahokia,36,3,Closed,2020-10-23,0.08333333333333333
St. Clair,Swansea Rehabilitation and Health Care Center,44,9,Open,2020-10-23,0.20454545454545456
St. Clair,Knollwood,9,1,Open,2020-10-23,0.1111111111111111
St. Clair,New Athens Home for the Aged,57,8,Open,2020-10-23,0.14035087719298245
St. Clair,Cedarhurst of Shiloh,13,0,Open,2020-10-23,0.0
St. Clair,Cedar Ridge,79,13,Open,2020-10-23,0.16455696202531644
St. Clair,CASEYVILLE CARE CENTER,32,1,Open,2020-10-23,0.03125
St. Clair,The Atrium,2,0,Open,2020-10-23,0.0
St. Clair,Mercy ,17,1,Open,2020-10-23,0.058823529411764705
St. Clair,The Esquiline - Dammert Center,3,0,Open,2020-10-23,0.0
St. Clair,Memorial Convalescent Center,7,0,Open,2020-10-23,0.0
St. Clair,Autumn Meadows,26,0,Open,2020-10-23,0.0
St. Clair,Integrity Care of Belleville,11,1,Open,2020-10-23,0.09090909090909091
St. Clair,Bradford Place,6,0,Open,2020-10-23,0.0
St. Clair,Freeburg  Care  Center,7,0,Open,2020-10-23,0.0
St. Clair,Parkway Gardens,9,0,Open,2020-10-23,0.0
St. Clair,Cambridge House,5,0,Open,2020-10-23,0.0
St. Clair,Memorial Care Center,8,0,Open,2020-10-23,0.0
St. Clair,Four Fountains2,15,1,Open,2020-10-23,0.06666666666666667
St. Clair,Freeburg Terrace,20,0,Open,2020-10-23,0.0
St. Clair,Integrity Care of Smithton,62,9,Open,2020-10-23,0.14516129032258066
St. Clair,Aperion Care,5,1,Open,2020-10-23,0.2
St. Clair,The Assisted Living at Silver Crrek,4,0,Open,2020-10-23,0.0
St. Clair,Dammert Center/The Esquiline2,48,7,Open,2020-10-23,0.14583333333333334
St. Clair,Swansea Care & Rehab2,3,0,Open,2020-10-23,0.0
St. Clair,Cedarhurst of Shiloh2,3,0,Open,2020-10-23,0.0
St. Clair,Sycamore Village,4,0,Open,2020-10-23,0.0
St. Clair,Caseyville Care Center2,2,0,Open,2020-10-23,0.0
St. Clair,Morningside of Shiloh,2,0,Open,2020-10-23,0.0
St. Clair,Bria of Cahokia,4,0,Open,2020-10-23,0.0
Stephenson,Stephenson Nursing Center,2,0,Closed,2020-10-23,0.0
Stephenson,Heritage Woods,6,0,Open,2020-10-23,0.0
Stephenson,Stephenson Nursing Center,9,0,Open,2020-10-23,0.0
Tazewell,Generations at Riverview,6,2,Closed,2020-10-23,0.3333333333333333
Tazewell,Reflections Memory Care,20,4,Closed,2020-10-23,0.2
Tazewell,Lakeside Rehab and Healthcare,2,0,Closed,2020-10-23,0.0
Tazewell,Generations at Riverview,3,0,Closed,2020-10-23,0.0
Tazewell,Apostolic Christian Restmor,12,0,Closed,2020-10-23,0.0
Tazewell,Villas of Hollybrook,2,0,Closed,2020-10-23,0.0
Tazewell,Aperion Morton,45,7,Open,2020-10-23,0.15555555555555556
Tazewell,Villas of Holly Brook & Reflections Pekin,49,11,Open,2020-10-23,0.22448979591836735
Tazewell,Timbercreek Rehab and Healthcare,60,6,Open,2020-10-23,0.1
Tazewell,Pekin Manor,3,0,Open,2020-10-23,0.0
Tazewell,Apostolic Christian Timber Ridge,6,0,Open,2020-10-23,0.0
Tazewell,Generations Riverview SNF,15,0,Open,2020-10-23,0.0
Tazewell,UAW Senior Citizens Center,3,0,Open,2020-10-23,0.0
Union,Integrity of Anna,82,13,Closed,2020-10-23,0.15853658536585366
Union,Integrity of Cobden,45,7,Closed,2020-10-23,0.15555555555555556
Union,Illinois Veterans Home Anna,5,0,Closed,2020-10-23,0.0
Vermilion,Gardenview Manor,5,0,Open,2020-10-23,0.0
Vermilion,Illiana Va Medical,4,0,Open,2020-10-23,0.0
Vermilion,Hawthorne Inn,9,0,Open,2020-10-23,0.0
Vermilion,Arcadia Care of Danville,13,0,Open,2020-10-23,0.0
Wabash,Oakview Nursing and Rehabilitation,11,0,Open,2020-10-23,0.0
Wabash,Villas of Holly Brook,20,1,Closed,2020-10-23,0.05
Warren,Courtyard Estates of Monmouth,2,0,Open,2020-10-23,0.0
Warren,Monmouth Nursing Home,10,2,Open,2020-10-23,0.2
Washington,"Washington County Hospital, Long Term Care Unit",2,1,Open,2020-10-23,0.5
Wayne,Aperion Care Fairfield,6,1,Closed,2020-10-23,0.16666666666666666
Wayne,Cisne Rehab and Health Care Center,2,0,Closed,2020-10-23,0.0
Wayne,Aperion Care,25,0,Open,2020-10-23,0.0
Wayne,Fairfield Memorial Hospital,8,2,Open,2020-10-23,0.25
White,Carmi Manor,3,0,Open,2020-10-23,0.0
White,Wabash Christian Retirement,31,0,Open,2020-10-23,0.0
Whiteside,Kreiders ,2,0,Closed,2020-10-23,0.0
Whiteside,Parkway Center,28,5,Closed,2020-10-23,0.17857142857142858
Whiteside,Harbor Crest,17,4,Closed,2020-10-23,0.23529411764705882
Whiteside,Regency Care of Sterling ,20,2,Open,2020-10-23,0.1
Whiteside,Resthave Care and Rehabilitation ,17,0,Open,2020-10-23,0.0
Whiteside,Citadel of Sterling ,10,0,Open,2020-10-23,0.0
Whiteside,Good Sam - Prophets Riverview,18,1,Open,2020-10-23,0.05555555555555555
Will,symphony of joliet,130,25,Closed,2020-10-23,0.19230769230769232
Will,"Charter Senoir Living, The Cottages",11,2,Closed,2020-10-23,0.18181818181818182
Will,Arbor Terrace,35,5,Closed,2020-10-23,0.14285714285714285
Will,Willow Falls,8,2,Closed,2020-10-23,0.25
Will,Senior Star at Weber Place,13,4,Closed,2020-10-23,0.3076923076923077
Will,The PARC of Joliet,68,17,Closed,2020-10-23,0.25
Will,St James Manor,79,24,Open,2020-10-23,0.3037974683544304
Will,Presence Villa Franciscan,68,16,Closed,2020-10-23,0.23529411764705882
Will,Shady Oaks,30,3,Closed,2020-10-23,0.1
Will,Meadowbrook Manor of Bolingbrook,188,41,Closed,2020-10-23,0.21808510638297873
Will,Sunny Hill Nursing Home,48,16,Closed,2020-10-23,0.3333333333333333
Will,Lakewood Nursing Home,2,0,Closed,2020-10-23,0.0
Will,Rock Run Place,4,0,Closed,2020-10-23,0.0
Will,Smith Crossing,10,2,Closed,2020-10-23,0.2
Will,Joliet Terrace,3,0,Closed,2020-10-23,0.0
Will,Alden Courts of Shorewood,8,1,Closed,2020-10-23,0.125
Will,Clarendale of Mokena,37,8,Closed,2020-10-23,0.21621621621621623
Will,Spring Creek Nursing Home,25,4,Closed,2020-10-23,0.16
Will,Marley Oaks,6,1,Closed,2020-10-23,0.16666666666666666
Will,Salem Village NH,76,2,Open,2020-10-23,0.02631578947368421
Will,Victorian Village,9,1,Closed,2020-10-23,0.1111111111111111
Will,Lakeshore Rehab & Healthcare,3,0,Closed,2020-10-23,0.0
Will,Willow House,18,0,Closed,2020-10-23,0.0
Will,Aperion Wilmington,8,0,Closed,2020-10-23,0.0
Will,Heritage Woods of Bolingbrook,3,0,Closed,2020-10-23,0.0
Will,Timbers of Shorewood,2,0,Closed,2020-10-23,0.0
Will,Alden Estates of Shorewood,29,4,Open,2020-10-23,0.13793103448275862
Will,Harbor Chase of Plainfield,6,1,Closed,2020-10-23,0.16666666666666666
Will,Lakewood Nursing Home,2,0,Closed,2020-10-23,0.0
Will,Willow Falls,13,0,Closed,2020-10-23,0.0
Will,Sunny Hill Nursing Home,21,0,Open,2020-10-23,0.0
Will,Joliet Terrace,4,0,Closed,2020-10-23,0.0
Will,Arbor Terrace of Naperville,4,0,Closed,2020-10-23,0.0
Will,Victorian Village,24,0,Open,2020-10-23,0.0
Will,Alden Courts of Shorewood,5,0,Closed,2020-10-23,0.0
Will,Smith Crossing,9,0,Closed,2020-10-23,0.0
Will,Aperion Wilmington,3,0,Closed,2020-10-23,0.0
Will,Revere Court of Bolingbrook,29,3,Closed,2020-10-23,0.10344827586206896
Will,Senior Star at Weber Place,3,0,Closed,2020-10-23,0.0
Will,Parc of Joliet,14,0,Open,2020-10-23,0.0
Will,Heritage Woods of Plainfield,4,1,Closed,2020-10-23,0.25
Will,Our Lady Of Angels Retirement Home,2,0,Closed,2020-10-23,0.0
Will,Symphony of Joliet,3,0,Closed,2020-10-23,0.0
Will,Presence Villa Franciscan,28,0,Open,2020-10-23,0.0
Will,Timbers of Shorewood,5,1,Closed,2020-10-23,0.2
Will,Beecher Manor ,98,15,Open,2020-10-23,0.15306122448979592
Will,Lakewood Nursing Home,60,2,Open,2020-10-23,0.03333333333333333
Will,Frankfort Terrace,32,0,Open,2020-10-23,0.0
Will,WILLOW FALLS ASSISTED LIVING,2,0,Closed,2020-10-23,0.0
Will,Lakeshore Rehab & Healthcare,3,0,Open,2020-10-23,0.0
Will,Aperion Wilmington,2,0,Open,2020-10-23,0.0
Will,Clarendale of Mokena,4,0,Open,2020-10-23,0.0
Will,Village Woods,10,0,Open,2020-10-23,0.0
Will,Smith Crossing,2,0,Open,2020-10-23,0.0
Will,Joliet Terrace,2,0,Open,2020-10-23,0.0
Will,Symphony of Joliet,3,0,Open,2020-10-23,0.0
Williamson,Fifth Seasons Assisted Living ,2,0,Closed,2020-10-23,0.0
Williamson,Shawnee Senior Living,121,18,Open,2020-10-23,0.1487603305785124
Williamson,Parkway Manor,90,21,Open,2020-10-23,0.23333333333333334
Williamson,The Anchor of the Voyage Senior Living ,2,0,Open,2020-10-23,0.0
Williamson,Villas of Hollybrook ,2,0,Closed,2020-10-23,0.0
Williamson,Integrity Healthcare of Herrin,10,2,Open,2020-10-23,0.2
Williamson,Integrity Healthcare of Marion,2,0,Open,2020-10-23,0.0
Williamson,Fifth Seasons,5,0,Closed,2020-10-23,0.0
Williamson,Villas Of Hollybrook,6,0,Open,2020-10-23,0.0
Winnebago,Anam Care Facility,24,7,Closed,2020-10-23,0.2916666666666667
Winnebago,Alden Debes Rehab Inc,79,20,Closed,2020-10-23,0.25316455696202533
